año,ubigeo,departamento,provincia,distrito,organizacion_politica,tipo_agrupacion,posicion_cedula,votos,ganador,electores_habiles,votos_blancos,votos_nulos
2010,010202,AMAZONAS,BAGUA,ARAMANGO,PARTIDO APRISTA PERUANO,NACIONAL,1,13.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,2,71.0,1,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,3,9.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,4,42.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,ACCION POPULAR,NACIONAL,5,5.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,6,51.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,7,2.0,0,265.0,17.0,9.0
2010,010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,8,7.0,0,265.0,17.0,9.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,1,34.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,2,3.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,PARTIDO APRISTA PERUANO,NACIONAL,3,8.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,ACCION POPULAR,NACIONAL,4,51.0,1,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,5,46.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,DESARROLLO SOCIAL AMAZONENSE,REGIONAL,6,31.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,7,2.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,8,2.0,0,255.0,22.0,4.0
2010,010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,9,4.0,0,255.0,22.0,4.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,1.0,0,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,PARTIDO APRISTA PERUANO,NACIONAL,2,6.0,0,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,ACCION POPULAR,NACIONAL,3,26.0,0,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,4,44.0,1,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,20.0,0,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,6,0.0,0,145.0,11.0,3.0
2010,010204,AMAZONAS,BAGUA,EL PARCO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,7,21.0,0,145.0,11.0,3.0
2010,010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,1,17.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,PERU POSIBLE,NACIONAL,2,5.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,PARTIDO APRISTA PERUANO,NACIONAL,3,3.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,4,7.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,5,12.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,ALIANZA PARA EL PROGRESO,NACIONAL,6,7.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,7,25.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,ACCION POPULAR,NACIONAL,8,42.0,1,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,DESARROLLO SOCIAL AMAZONENSE,REGIONAL,9,3.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,10,15.0,0,263.0,23.0,19.0
2010,010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,11,22.0,0,263.0,23.0,19.0
2010,010201,AMAZONAS,BAGUA,LA PECA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,1,30.0,1,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,2,3.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,ACCION POPULAR,NACIONAL,3,10.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,4,6.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,5,13.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,PARTIDO APRISTA PERUANO,NACIONAL,6,1.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,7,4.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,DESARROLLO SOCIAL AMAZONENSE,REGIONAL,8,0.0,0,148.0,7.0,7.0
2010,010201,AMAZONAS,BAGUA,LA PECA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,9,3.0,0,148.0,7.0,7.0
2010,010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,33.0,1,125.0,10.0,2.0
2010,010304,AMAZONAS,BONGARA,CHISQUILLA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,2,16.0,0,125.0,10.0,2.0
2010,010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,3,26.0,0,125.0,10.0,2.0
2010,010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,4,2.0,0,125.0,10.0,2.0
2010,010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,31.0,0,125.0,10.0,2.0
2010,010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,1,47.0,1,146.0,6.0,5.0
2010,010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,2,12.0,0,146.0,6.0,5.0
2010,010305,AMAZONAS,BONGARA,CHURUJA,PARTIDO APRISTA PERUANO,NACIONAL,3,14.0,0,146.0,6.0,5.0
2010,010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,4,39.0,0,146.0,6.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,1,8.0,0,121.0,4.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,2,8.0,0,121.0,4.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,3,5.0,0,121.0,4.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,4,8.0,0,121.0,4.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,5,59.0,1,121.0,4.0,5.0
2010,010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,6,13.0,0,121.0,4.0,5.0
2010,010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,52.0,0,251.0,44.0,7.0
2010,010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,2,115.0,1,251.0,44.0,7.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,1,42.0,0,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,2,11.0,0,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,3,13.0,0,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,ACCION POPULAR,NACIONAL,4,5.0,0,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,5,37.0,0,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,6,56.0,1,259.0,22.0,24.0
2010,010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,7,9.0,0,259.0,22.0,24.0
2010,010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,1,6.0,0,243.0,1.0,49.0
2010,010312,AMAZONAS,BONGARA,JAZAN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,2,22.0,0,243.0,1.0,49.0
2010,010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,3,13.0,0,243.0,1.0,49.0
2010,010312,AMAZONAS,BONGARA,JAZAN,ALIANZA PARA EL PROGRESO,NACIONAL,4,4.0,0,243.0,1.0,49.0
2010,010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,5,57.0,1,243.0,1.0,49.0
2010,010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,6,48.0,0,243.0,1.0,49.0
2010,010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,1,17.0,0,94.0,10.0,1.0
2010,010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,2,30.0,1,94.0,10.0,1.0
2010,010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,3,8.0,0,94.0,10.0,1.0
2010,010307,AMAZONAS,BONGARA,RECTA,PARTIDO APRISTA PERUANO,NACIONAL,4,17.0,0,94.0,10.0,1.0
2010,010308,AMAZONAS,BONGARA,SAN CARLOS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,1,35.0,1,118.0,14.0,2.0
2010,010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,2,21.0,0,118.0,14.0,2.0
2010,010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,3,7.0,0,118.0,14.0,2.0
2010,010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,4,23.0,0,118.0,14.0,2.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,1,10.0,0,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,2,24.0,1,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,PARTIDO APRISTA PERUANO,NACIONAL,3,2.0,0,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,4,14.0,0,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,5,24.0,0,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,6,9.0,0,141.0,18.0,4.0
2010,010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,7,17.0,0,141.0,18.0,4.0
2010,010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,30.0,0,235.0,16.0,11.0
2010,010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,2,66.0,1,235.0,16.0,11.0
2010,010310,AMAZONAS,BONGARA,VALERA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,3,32.0,0,235.0,16.0,11.0
2010,010310,AMAZONAS,BONGARA,VALERA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,4,10.0,0,235.0,16.0,11.0
2010,010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,33.0,0,235.0,16.0,11.0
2010,010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,6,16.0,0,235.0,16.0,11.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,1,22.0,0,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,2,25.0,1,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA PARA EL PROGRESO,NACIONAL,3,9.0,0,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,4,6.0,0,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,5,18.0,0,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,6,3.0,0,143.0,14.0,5.0
2010,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,7,14.0,0,143.0,14.0,5.0
2010,010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,115.0,1,234.0,14.0,2.0
2010,010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,2,49.0,0,234.0,14.0,2.0
2010,010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,3,31.0,0,234.0,14.0,2.0
2010,010103,AMAZONAS,CHACHAPOYAS,BALSAS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,1,61.0,0,254.0,13.0,4.0
2010,010103,AMAZONAS,CHACHAPOYAS,BALSAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,2,119.0,1,254.0,13.0,4.0
2010,010103,AMAZONAS,CHACHAPOYAS,BALSAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,3,21.0,0,254.0,13.0,4.0
2010,010104,AMAZONAS,CHACHAPOYAS,CHETO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,1,52.0,0,213.0,14.0,4.0
2010,010104,AMAZONAS,CHACHAPOYAS,CHETO,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,2,12.0,0,213.0,14.0,4.0
2010,010104,AMAZONAS,CHACHAPOYAS,CHETO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,3,70.0,1,213.0,14.0,4.0
2010,010104,AMAZONAS,CHACHAPOYAS,CHETO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,4,57.0,0,213.0,14.0,4.0
2010,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,1,6.0,0,241.0,30.0,11.0
2010,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,2,17.0,0,241.0,30.0,11.0
2010,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,3,31.0,0,241.0,30.0,11.0
2010,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,4,33.0,0,241.0,30.0,11.0
2010,010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,5,80.0,1,241.0,30.0,11.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,1,18.0,0,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,2,14.0,0,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,3,55.0,1,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,4,1.0,0,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,43.0,0,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,PARTIDO APRISTA PERUANO,NACIONAL,6,43.0,0,248.0,20.0,9.0
2010,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ALIANZA PARA EL PROGRESO,NACIONAL,7,5.0,0,248.0,20.0,9.0
2010,010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,1,25.0,0,239.0,15.0,1.0
2010,010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,2,21.0,0,239.0,15.0,1.0
2010,010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,3,86.0,1,239.0,15.0,1.0
2010,010107,AMAZONAS,CHACHAPOYAS,GRANADA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,4,74.0,0,239.0,15.0,1.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,PARTIDO APRISTA PERUANO,NACIONAL,1,11.0,0,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,UNION POR EL PERU,NACIONAL,2,12.0,0,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,3,13.0,0,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,4,2.0,0,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,38.0,1,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,6,6.0,0,122.0,14.0,9.0
2010,010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,7,8.0,0,122.0,14.0,9.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,1,25.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,2,31.0,1,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,PARTIDO APRISTA PERUANO,NACIONAL,3,13.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,4,4.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ACCION POPULAR,NACIONAL,5,6.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,6,10.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,7,15.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,NACIONAL,8,19.0,0,251.0,40.0,25.0
2010,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,9,29.0,0,251.0,40.0,25.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,1,28.0,0,232.0,21.0,6.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,2,15.0,0,232.0,21.0,6.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,NACIONAL,3,24.0,0,232.0,21.0,6.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,4,17.0,0,232.0,21.0,6.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,5,25.0,0,232.0,21.0,6.0
2010,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,NACIONAL,6,50.0,1,232.0,21.0,6.0
2010,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,1,43.0,0,256.0,33.0,16.0
2010,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,2,45.0,1,256.0,33.0,16.0
2010,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,3,17.0,0,256.0,33.0,16.0
2010,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,REGIONAL,4,25.0,0,256.0,33.0,16.0
2010,010111,AMAZONAS,CHACHAPOYAS,LEVANTO,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,5,39.0,0,256.0,33.0,16.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,1,69.0,1,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ALIANZA PARA EL PROGRESO,NACIONAL,2,40.0,0,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,PARTIDO APRISTA PERUANO,NACIONAL,3,9.0,0,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,REGIONAL,4,4.0,0,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,5,7.0,0,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,REGIONAL,6,43.0,0,259.0,19.0,17.0
2010,010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,REGIONAL,7,9.0,0,259.0,19.0,17.0
2010,010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,UNIDAD Y DEMOCRACIA DE AMAZONAS,REGIONAL,1,9.0,0,254.0,45.0,6.0
2010,010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,REGIONAL,2,101.0,1,254.0,45.0,6.0
