ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
20813,ANCASH,HUARI,SAN MARCOS,MOVIMIENTO NUEVA IZQUIERDA,200,M,CASTELLANO
20813,ANCASH,HUARI,SAN MARCOS,PARTIDO APRISTA PERUANO,656,M,CASTELLANO
20813,ANCASH,HUARI,SAN MARCOS,PARTIDO DEMOCRATICO SOMOS PERU,316,M,CASTELLANO
20813,ANCASH,HUARI,SAN MARCOS,PARTIDO NACIONALISTA PERUANO,763,M,CASTELLANO
20813,ANCASH,HUARI,SAN MARCOS,UNION POR EL PERU,187,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,ACCION POPULAR,34,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,ALIANZA PARA EL PROGRESO,14,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,ALIANZA REGIONAL ANCASH,37,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,MOVIMIENTO ACCION NACIONALISTA PERUANO,174,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,29,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,MOVIMIENTO NUEVA IZQUIERDA,141,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,PARTIDO APRISTA PERUANO,80,M,CASTELLANO
20814,ANCASH,HUARI,SAN PEDRO DE CHANA,PARTIDO NACIONALISTA PERUANO,129,M,CASTELLANO
20815,ANCASH,HUARI,UCO,ALIANZA REGIONAL ANCASH,36,M,CASTELLANO
20815,ANCASH,HUARI,UCO,MOVIMIENTO ACCION NACIONALISTA PERUANO,40,M,CASTELLANO
20815,ANCASH,HUARI,UCO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,30,M,CASTELLANO
20815,ANCASH,HUARI,UCO,PARTIDO APRISTA PERUANO,132,M,CASTELLANO
20815,ANCASH,HUARI,UCO,PARTIDO DEMOCRATICO SOMOS PERU,187,M,CASTELLANO
20815,ANCASH,HUARI,UCO,UNION POR EL PERU,155,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,ALIANZA REGIONAL ANCASH,189,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",14,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,210,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,MOVIMIENTO NUEVA IZQUIERDA,19,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,PARTIDO APRISTA PERUANO,20,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,PARTIDO DEMOCRATICO SOMOS PERU,27,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,PARTIDO NACIONALISTA PERUANO,17,M,CASTELLANO
20816,ANCASH,HUARI,ANRA,UNION POR EL PERU,63,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,ALIANZA PARA EL PROGRESO,141,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,ALIANZA REGIONAL ANCASH,10,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,472,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,PARTIDO APRISTA PERUANO,8,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,PARTIDO NACIONALISTA PERUANO,8,M,CASTELLANO
20902,ANCASH,MARISCAL LUZURIAGA,CASCA,UNION POR EL PERU,790,M,CASTELLANO
20903,ANCASH,MARISCAL LUZURIAGA,LUCMA,ALIANZA REGIONAL ANCASH,190,M,CASTELLANO
20903,ANCASH,MARISCAL LUZURIAGA,LUCMA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,254,M,CASTELLANO
20903,ANCASH,MARISCAL LUZURIAGA,LUCMA,PARTIDO APRISTA PERUANO,365,M,CASTELLANO
20903,ANCASH,MARISCAL LUZURIAGA,LUCMA,PARTIDO NACIONALISTA PERUANO,91,M,CASTELLANO
20903,ANCASH,MARISCAL LUZURIAGA,LUCMA,UNION POR EL PERU,375,M,CASTELLANO
20904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,295,M,CASTELLANO
20904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,PARTIDO NACIONALISTA PERUANO,163,M,CASTELLANO
20904,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,UNION POR EL PERU,279,M,CASTELLANO
20905,ANCASH,MARISCAL LUZURIAGA,LLAMA,ALIANZA REGIONAL ANCASH,39,M,CASTELLANO
20905,ANCASH,MARISCAL LUZURIAGA,LLAMA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,49,M,CASTELLANO
20905,ANCASH,MARISCAL LUZURIAGA,LLAMA,PARTIDO APRISTA PERUANO,96,M,CASTELLANO
20905,ANCASH,MARISCAL LUZURIAGA,LLAMA,PARTIDO NACIONALISTA PERUANO,52,M,CASTELLANO
20905,ANCASH,MARISCAL LUZURIAGA,LLAMA,UNION POR EL PERU,78,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,ACCION POPULAR,206,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,ALIANZA REGIONAL ANCASH,93,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,LLUMPA AL PROGRESO ,84,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,374,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,PARTIDO APRISTA PERUANO,209,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,PARTIDO NACIONALISTA PERUANO,217,M,CASTELLANO
20906,ANCASH,MARISCAL LUZURIAGA,LLUMPA,UNION POR EL PERU,334,M,CASTELLANO
20907,ANCASH,MARISCAL LUZURIAGA,MUSGA,ALIANZA REGIONAL ANCASH,22,M,CASTELLANO
20907,ANCASH,MARISCAL LUZURIAGA,MUSGA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,152,M,CASTELLANO
20907,ANCASH,MARISCAL LUZURIAGA,MUSGA,PARTIDO APRISTA PERUANO,139,M,CASTELLANO
20907,ANCASH,MARISCAL LUZURIAGA,MUSGA,PARTIDO NACIONALISTA PERUANO,81,M,CASTELLANO
20907,ANCASH,MARISCAL LUZURIAGA,MUSGA,UNION POR EL PERU,197,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,ALIANZA PARA EL PROGRESO,114,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,ALIANZA REGIONAL ANCASH,49,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,66,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,106,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,PARTIDO APRISTA PERUANO,41,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,PARTIDO NACIONALISTA PERUANO,19,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,RESTAURACION NACIONAL,30,M,CASTELLANO
20908,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,UNION POR EL PERU,107,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,ACCION POPULAR,91,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,ALIANZA REGIONAL ANCASH,24,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,22,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,PARTIDO APRISTA PERUANO,137,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,PARTIDO DEMOCRATICO SOMOS PERU,31,M,CASTELLANO
21002,ANCASH,PALLASCA,BOLOGNESI,PARTIDO NACIONALISTA PERUANO,81,M,CASTELLANO
21003,ANCASH,PALLASCA,CONCHUCOS,ALIANZA REGIONAL ANCASH,416,M,CASTELLANO
21003,ANCASH,PALLASCA,CONCHUCOS,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,214,M,CASTELLANO
21003,ANCASH,PALLASCA,CONCHUCOS,PARTIDO APRISTA PERUANO,609,M,CASTELLANO
21003,ANCASH,PALLASCA,CONCHUCOS,PARTIDO NACIONALISTA PERUANO,525,M,CASTELLANO
21003,ANCASH,PALLASCA,CONCHUCOS,UNIDAD CAMPESINA VECINAL,249,M,CASTELLANO
21004,ANCASH,PALLASCA,HUACASCHUQUE,ALIANZA REGIONAL ANCASH,66,M,CASTELLANO
21004,ANCASH,PALLASCA,HUACASCHUQUE,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,81,M,CASTELLANO
21004,ANCASH,PALLASCA,HUACASCHUQUE,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,83,M,CASTELLANO
21004,ANCASH,PALLASCA,HUACASCHUQUE,PARTIDO APRISTA PERUANO,45,M,CASTELLANO
21005,ANCASH,PALLASCA,HUANDOVAL,ALIANZA REGIONAL ANCASH,108,M,CASTELLANO
21005,ANCASH,PALLASCA,HUANDOVAL,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,71,M,CASTELLANO
21005,ANCASH,PALLASCA,HUANDOVAL,PARTIDO APRISTA PERUANO,140,M,CASTELLANO
21005,ANCASH,PALLASCA,HUANDOVAL,PARTIDO NACIONALISTA PERUANO,92,M,CASTELLANO
21006,ANCASH,PALLASCA,LACABAMBA,ALIANZA REGIONAL ANCASH,28,M,CASTELLANO
21006,ANCASH,PALLASCA,LACABAMBA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,90,M,CASTELLANO
21006,ANCASH,PALLASCA,LACABAMBA,PARTIDO APRISTA PERUANO,73,M,CASTELLANO
21006,ANCASH,PALLASCA,LACABAMBA,PARTIDO NACIONALISTA PERUANO,16,M,CASTELLANO
21006,ANCASH,PALLASCA,LACABAMBA,UNION POR EL PERU,42,M,CASTELLANO
21007,ANCASH,PALLASCA,LLAPO,ALIANZA REGIONAL ANCASH,53,M,CASTELLANO
21007,ANCASH,PALLASCA,LLAPO,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,4,M,CASTELLANO
21007,ANCASH,PALLASCA,LLAPO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,39,M,CASTELLANO
21007,ANCASH,PALLASCA,LLAPO,PARTIDO APRISTA PERUANO,107,M,CASTELLANO
21007,ANCASH,PALLASCA,LLAPO,PARTIDO NACIONALISTA PERUANO,71,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,ALIANZA PARA EL PROGRESO,255,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,ALIANZA REGIONAL ANCASH,137,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,52,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,127,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,283,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,PARTIDO APRISTA PERUANO,105,M,CASTELLANO
21008,ANCASH,PALLASCA,PALLASCA,PARTIDO NACIONALISTA PERUANO,66,M,CASTELLANO
21009,ANCASH,PALLASCA,PAMPAS,ACCION POPULAR,29,M,CASTELLANO
21009,ANCASH,PALLASCA,PAMPAS,ALIANZA REGIONAL ANCASH,370,M,CASTELLANO
21009,ANCASH,PALLASCA,PAMPAS,PARTIDO APRISTA PERUANO,588,M,CASTELLANO
21009,ANCASH,PALLASCA,PAMPAS,PARTIDO NACIONALISTA PERUANO,344,M,CASTELLANO
21010,ANCASH,PALLASCA,SANTA ROSA,ALIANZA REGIONAL ANCASH,41,F,CASTELLANO
21010,ANCASH,PALLASCA,SANTA ROSA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,127,F,CASTELLANO
21010,ANCASH,PALLASCA,SANTA ROSA,PARTIDO APRISTA PERUANO,284,F,CASTELLANO
21010,ANCASH,PALLASCA,SANTA ROSA,PARTIDO DEMOCRATICO SOMOS PERU,13,F,CASTELLANO
21011,ANCASH,PALLASCA,TAUCA,ALIANZA REGIONAL ANCASH,104,M,CASTELLANO
21011,ANCASH,PALLASCA,TAUCA,PARTIDO APRISTA PERUANO,315,M,CASTELLANO
21011,ANCASH,PALLASCA,TAUCA,PARTIDO NACIONALISTA PERUANO,308,M,CASTELLANO
21011,ANCASH,PALLASCA,TAUCA,UNION POR EL PERU,271,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,ALIANZA PARA EL PROGRESO,106,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,ALIANZA REGIONAL ANCASH,424,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,FRENTE INDEPENDIENTE DE DESARROLLO POMABAMBA,85,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,PARTIDO APRISTA PERUANO,281,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,PARTIDO NACIONALISTA PERUANO,22,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,SIEMPRE UNIDOS,146,M,CASTELLANO
21102,ANCASH,POMABAMBA,HUAYLLAN,UNION POR EL PERU,164,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,ALIANZA PARA EL PROGRESO,473,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,ALIANZA REGIONAL ANCASH,329,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,FRENTE INDEPENDIENTE DE DESARROLLO POMABAMBA,298,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,PARTIDO APRISTA PERUANO,119,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,SIEMPRE UNIDOS,38,M,CASTELLANO
21103,ANCASH,POMABAMBA,PAROBAMBA,UNION POR EL PERU,297,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,ALIANZA PARA EL PROGRESO,160,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,ALIANZA REGIONAL ANCASH,383,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,FRENTE INDEPENDIENTE DE DESARROLLO POMABAMBA,74,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,PARTIDO APRISTA PERUANO,24,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,PARTIDO NACIONALISTA PERUANO,17,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,SIEMPRE UNIDOS,26,M,CASTELLANO
21104,ANCASH,POMABAMBA,QUINUABAMBA,UNION POR EL PERU,41,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,14,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,ALIANZA REGIONAL ANCASH,117,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,MOVIMIENTO ACCION NACIONALISTA PERUANO,149,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,26,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,82,M,CASTELLANO
21202,ANCASH,RECUAY,COTAPARACO,PARTIDO APRISTA PERUANO,33,M,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,113,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,ALIANZA PARA EL PROGRESO,13,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,ALIANZA REGIONAL ANCASH,18,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,30,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,26,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,PARTIDO APRISTA PERUANO,111,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,PARTIDO JUSTICIA NACIONAL,81,F,CASTELLANO
21203,ANCASH,RECUAY,HUAYLLAPAMPA,PARTIDO NACIONALISTA PERUANO,32,F,CASTELLANO
21204,ANCASH,RECUAY,MARCA,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,330,M,CASTELLANO
21204,ANCASH,RECUAY,MARCA,ALIANZA REGIONAL ANCASH,352,M,CASTELLANO
21204,ANCASH,RECUAY,MARCA,PARTIDO NACIONALISTA PERUANO,31,M,CASTELLANO
21205,ANCASH,RECUAY,PAMPAS CHICO,ALIANZA REGIONAL ANCASH,47,M,CASTELLANO
21205,ANCASH,RECUAY,PAMPAS CHICO,FUERZA Y ARMONIA PARA MAS OBRAS,261,M,CASTELLANO
21205,ANCASH,RECUAY,PAMPAS CHICO,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,57,M,CASTELLANO
21205,ANCASH,RECUAY,PAMPAS CHICO,PARTIDO NACIONALISTA PERUANO,177,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,96,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,ALIANZA REGIONAL ANCASH,57,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,MOVIMIENTO ACCION NACIONALISTA PERUANO,67,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,27,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,PARTIDO APRISTA PERUANO,76,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,PARTIDO NACIONALISTA PERUANO,52,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,RESTAURACION NACIONAL,75,M,CASTELLANO
21206,ANCASH,RECUAY,PARARIN,UNION POR EL PERU,31,M,CASTELLANO
21207,ANCASH,RECUAY,TAPACOCHA,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,117,M,QUECHUA
21207,ANCASH,RECUAY,TAPACOCHA,PARTIDO APRISTA PERUANO,99,M,QUECHUA
21207,ANCASH,RECUAY,TAPACOCHA,RESTAURACION NACIONAL,117,M,QUECHUA
21208,ANCASH,RECUAY,TICAPAMPA,ACCION POPULAR,401,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,151,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,ALIANZA REGIONAL ANCASH,230,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,76,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,PARTIDO APRISTA PERUANO,367,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,RESTAURACION NACIONAL,78,M,CASTELLANO
21208,ANCASH,RECUAY,TICAPAMPA,UNION POR EL PERU,137,M,CASTELLANO
21209,ANCASH,RECUAY,LLACLLIN,ALIANZA REGIONAL ANCASH,152,M,CASTELLANO
21209,ANCASH,RECUAY,LLACLLIN,MOVIMIENTO ACCION NACIONALISTA PERUANO,132,M,CASTELLANO
21209,ANCASH,RECUAY,LLACLLIN,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,58,M,CASTELLANO
21209,ANCASH,RECUAY,LLACLLIN,PARTIDO APRISTA PERUANO,24,M,CASTELLANO
21209,ANCASH,RECUAY,LLACLLIN,PARTIDO NACIONALISTA PERUANO,88,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,ACCION POPULAR,431,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,AGRUPACION INDEPENDIENTE PROGRESO RECUAY,335,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,ALIANZA REGIONAL ANCASH,122,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,CATAC RUMBO AL PROGRESO,247,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,117,M,CASTELLANO
21210,ANCASH,RECUAY,CATAC,PARTIDO APRISTA PERUANO,522,M,CASTELLANO
21302,ANCASH,SANTA,CACERES DEL PERU,ALIANZA PARA EL PROGRESO,161,M,CASTELLANO
21302,ANCASH,SANTA,CACERES DEL PERU,ALIANZA REGIONAL ANCASH,501,M,CASTELLANO
21302,ANCASH,SANTA,CACERES DEL PERU,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,1005,M,CASTELLANO
21302,ANCASH,SANTA,CACERES DEL PERU,PARTIDO APRISTA PERUANO,717,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,ALIANZA PARA EL PROGRESO,599,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,52,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,377,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,PARTIDO APRISTA PERUANO,204,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,POR LA ORDEN DE MACATE,105,M,CASTELLANO
21303,ANCASH,SANTA,MACATE,RESTAURACION NACIONAL,111,M,CASTELLANO
21304,ANCASH,SANTA,MORO,ALIANZA PARA EL PROGRESO,112,M,CASTELLANO
21304,ANCASH,SANTA,MORO,ALIANZA REGIONAL ANCASH,79,M,CASTELLANO
21304,ANCASH,SANTA,MORO,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",37,M,CASTELLANO
21304,ANCASH,SANTA,MORO,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,794,M,CASTELLANO
21304,ANCASH,SANTA,MORO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,512,M,CASTELLANO
21304,ANCASH,SANTA,MORO,PARTIDO APRISTA PERUANO,1176,M,CASTELLANO
21304,ANCASH,SANTA,MORO,PARTIDO DEMOCRATICO SOMOS PERU,1200,M,CASTELLANO
21304,ANCASH,SANTA,MORO,PARTIDO NACIONALISTA PERUANO,64,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,ALIANZA PARA EL PROGRESO,618,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,ALIANZA REGIONAL ANCASH,180,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,FUERZA DEMOCRATICA,89,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",425,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,268,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,1240,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,NEPEÃA QUERIDO ,1430,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,NUEVAS ALTERNATIVAS PARA EL DESARROLLO,445,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,PARTIDO APRISTA PERUANO,418,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,PARTIDO DEMOCRATICO SOMOS PERU,739,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,PARTIDO NACIONALISTA PERUANO,252,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,PARTIDO SOCIALISTA,83,M,CASTELLANO
21305,ANCASH,SANTA,NEPEÃA,RESTAURACION NACIONAL,483,M,CASTELLANO
21306,ANCASH,SANTA,SAMANCO,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",835,M,CASTELLANO
21306,ANCASH,SANTA,SAMANCO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,538,M,CASTELLANO
21306,ANCASH,SANTA,SAMANCO,PARTIDO DEMOCRATICO SOMOS PERU,652,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,ACCION POPULAR,491,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,ALIANZA PARA EL PROGRESO,2020,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,ALIANZA REGIONAL ANCASH,3880,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,3598,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,PARTIDO APRISTA PERUANO,3400,M,CASTELLANO
21307,ANCASH,SANTA,SANTA,PARTIDO NACIONALISTA PERUANO,520,M,CASTELLANO
21308,ANCASH,SANTA,COISHCO,ALIANZA REGIONAL ANCASH,104,M,CASTELLANO
21308,ANCASH,SANTA,COISHCO,MOVIMIENTO INDEPENDIENTE REGIONAL CUENTA CONMIGO,2703,M,CASTELLANO
21308,ANCASH,SANTA,COISHCO,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,2675,M,CASTELLANO
21308,ANCASH,SANTA,COISHCO,PARTIDO APRISTA PERUANO,2055,M,CASTELLANO
21308,ANCASH,SANTA,COISHCO,PARTIDO NACIONALISTA PERUANO,110,M,CASTELLANO
21309,ANCASH,SANTA,NUEVO CHIMBOTE,ALIANZA PARA EL PROGRESO,444,M,CASTELLANO
21309,ANCASH,SANTA,NUEVO CHIMBOTE,ALIANZA REGIONAL ANCASH,1352,M,CASTELLANO
21309,ANCASH,SANTA,NUEVO CHIMBOTE,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,57,M,CASTELLANO
21309,ANCASH,SANTA,NUEVO CHIMBOTE,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",221,M,CASTELLANO
