ubigeo,region,provincia,distrito,organizacion_politica,total_votos
010102,Amazonas,Chachapoyas,Asunción,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,108
010102,Amazonas,Chachapoyas,Asunción,ALIANZA PARA EL PROGRESO,159
010103,Amazonas,Chachapoyas,Balsas,SENTIMIENTO AMAZONENSE REGIONAL,120
010103,Amazonas,Chachapoyas,Balsas,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,40
010103,Amazonas,Chachapoyas,Balsas,RENOVACION POPULAR,130
010103,Amazonas,Chachapoyas,Balsas,ALIANZA PARA EL PROGRESO,248
010104,Amazonas,Chachapoyas,Cheto,SENTIMIENTO AMAZONENSE REGIONAL,203
010104,Amazonas,Chachapoyas,Cheto,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,294
010104,Amazonas,Chachapoyas,Cheto,PARTIDO POLITICO NACIONAL PERU LIBRE,17
010105,Amazonas,Chachapoyas,Chiliquin,SENTIMIENTO AMAZONENSE REGIONAL,212
010105,Amazonas,Chachapoyas,Chiliquin,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,131
010105,Amazonas,Chachapoyas,Chiliquin,JUNTOS POR EL PERU,33
010105,Amazonas,Chachapoyas,Chiliquin,RENOVACION POPULAR,191
010105,Amazonas,Chachapoyas,Chiliquin,ALIANZA PARA EL PROGRESO,20
010106,Amazonas,Chachapoyas,Chuquibamba,SENTIMIENTO AMAZONENSE REGIONAL,479
010106,Amazonas,Chachapoyas,Chuquibamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,298
010106,Amazonas,Chachapoyas,Chuquibamba,JUNTOS POR EL PERU,82
010106,Amazonas,Chachapoyas,Chuquibamba,RENOVACION POPULAR,93
010106,Amazonas,Chachapoyas,Chuquibamba,ALIANZA PARA EL PROGRESO,19
010107,Amazonas,Chachapoyas,Granada,SENTIMIENTO AMAZONENSE REGIONAL,169
010107,Amazonas,Chachapoyas,Granada,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,229
010108,Amazonas,Chachapoyas,Huancas,SENTIMIENTO AMAZONENSE REGIONAL,102
010108,Amazonas,Chachapoyas,Huancas,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,54
010108,Amazonas,Chachapoyas,Huancas,RENOVACION POPULAR,131
010108,Amazonas,Chachapoyas,Huancas,ALIANZA PARA EL PROGRESO,230
010109,Amazonas,Chachapoyas,La Jalca,SENTIMIENTO AMAZONENSE REGIONAL,1110
010109,Amazonas,Chachapoyas,La Jalca,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,681
010109,Amazonas,Chachapoyas,La Jalca,JUNTOS POR EL PERU,995
010109,Amazonas,Chachapoyas,La Jalca,RENOVACION POPULAR,94
010110,Amazonas,Chachapoyas,Leimebamba,SENTIMIENTO AMAZONENSE REGIONAL,137
010110,Amazonas,Chachapoyas,Leimebamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,633
010110,Amazonas,Chachapoyas,Leimebamba,JUNTOS POR EL PERU,63
010110,Amazonas,Chachapoyas,Leimebamba,RENOVACION POPULAR,633
010110,Amazonas,Chachapoyas,Leimebamba,ALIANZA PARA EL PROGRESO,352
010111,Amazonas,Chachapoyas,Levanto,SENTIMIENTO AMAZONENSE REGIONAL,157
010111,Amazonas,Chachapoyas,Levanto,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,312
010111,Amazonas,Chachapoyas,Levanto,JUNTOS POR EL PERU,38
010111,Amazonas,Chachapoyas,Levanto,RENOVACION POPULAR,127
010111,Amazonas,Chachapoyas,Levanto,ALIANZA PARA EL PROGRESO,76
010112,Amazonas,Chachapoyas,Magdalena,SENTIMIENTO AMAZONENSE REGIONAL,76
010112,Amazonas,Chachapoyas,Magdalena,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,239
010112,Amazonas,Chachapoyas,Magdalena,JUNTOS POR EL PERU,97
010112,Amazonas,Chachapoyas,Magdalena,RENOVACION POPULAR,89
010112,Amazonas,Chachapoyas,Magdalena,ALIANZA PARA EL PROGRESO,63
010113,Amazonas,Chachapoyas,Mariscal Castilla,SENTIMIENTO AMAZONENSE REGIONAL,210
010113,Amazonas,Chachapoyas,Mariscal Castilla,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,113
010113,Amazonas,Chachapoyas,Mariscal Castilla,ALIANZA PARA EL PROGRESO,242
010114,Amazonas,Chachapoyas,Molinopampa,SENTIMIENTO AMAZONENSE REGIONAL,572
010114,Amazonas,Chachapoyas,Molinopampa,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,322
010114,Amazonas,Chachapoyas,Molinopampa,RENOVACION POPULAR,449
010115,Amazonas,Chachapoyas,Montevideo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,263
010115,Amazonas,Chachapoyas,Montevideo,JUNTOS POR EL PERU,198
010116,Amazonas,Chachapoyas,Olleros,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,179
010116,Amazonas,Chachapoyas,Olleros,RENOVACION POPULAR,110
010117,Amazonas,Chachapoyas,Quinjalca,SENTIMIENTO AMAZONENSE REGIONAL,222
010117,Amazonas,Chachapoyas,Quinjalca,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,162
010117,Amazonas,Chachapoyas,Quinjalca,RENOVACION POPULAR,163
010117,Amazonas,Chachapoyas,Quinjalca,ALIANZA PARA EL PROGRESO,111
010118,Amazonas,Chachapoyas,San Francisco de Daguas,SENTIMIENTO AMAZONENSE REGIONAL,103
010118,Amazonas,Chachapoyas,San Francisco de Daguas,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,142
010119,Amazonas,Chachapoyas,San Isidro de Maino,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,247
010119,Amazonas,Chachapoyas,San Isidro de Maino,RENOVACION POPULAR,217
010120,Amazonas,Chachapoyas,Soloco,SENTIMIENTO AMAZONENSE REGIONAL,413
010120,Amazonas,Chachapoyas,Soloco,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,168
010120,Amazonas,Chachapoyas,Soloco,JUNTOS POR EL PERU,165
010120,Amazonas,Chachapoyas,Soloco,RENOVACION POPULAR,192
010120,Amazonas,Chachapoyas,Soloco,ALIANZA PARA EL PROGRESO,13
010121,Amazonas,Chachapoyas,Sonche,SENTIMIENTO AMAZONENSE REGIONAL,75
010121,Amazonas,Chachapoyas,Sonche,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,87
010121,Amazonas,Chachapoyas,Sonche,RENOVACION POPULAR,95
010201,Amazonas,Bagua,La Peca,SENTIMIENTO AMAZONENSE REGIONAL,488
010201,Amazonas,Bagua,La Peca,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,1575
010201,Amazonas,Bagua,La Peca,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,321
010201,Amazonas,Bagua,La Peca,RENOVACION POPULAR,600
010201,Amazonas,Bagua,La Peca,ALIANZA PARA EL PROGRESO,1239
010202,Amazonas,Bagua,Aramango,SENTIMIENTO AMAZONENSE REGIONAL,997
010202,Amazonas,Bagua,Aramango,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,1424
010202,Amazonas,Bagua,Aramango,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1045
010202,Amazonas,Bagua,Aramango,RENOVACION POPULAR,352
010202,Amazonas,Bagua,Aramango,ALIANZA PARA EL PROGRESO,1503
010202,Amazonas,Bagua,Aramango,PARTIDO POLITICO NACIONAL PERU LIBRE,83
010203,Amazonas,Bagua,Copallin,SENTIMIENTO AMAZONENSE REGIONAL,330
010203,Amazonas,Bagua,Copallin,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,936
010203,Amazonas,Bagua,Copallin,JUNTOS POR EL PERU,89
010203,Amazonas,Bagua,Copallin,RENOVACION POPULAR,208
010203,Amazonas,Bagua,Copallin,ALIANZA PARA EL PROGRESO,1338
010203,Amazonas,Bagua,Copallin,PARTIDO POLITICO NACIONAL PERU LIBRE,26
010204,Amazonas,Bagua,El Parco,SENTIMIENTO AMAZONENSE REGIONAL,339
010204,Amazonas,Bagua,El Parco,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,211
010204,Amazonas,Bagua,El Parco,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,88
010204,Amazonas,Bagua,El Parco,ALIANZA PARA EL PROGRESO,369
010206,Amazonas,Bagua,Imaza,SENTIMIENTO AMAZONENSE REGIONAL,1340
010206,Amazonas,Bagua,Imaza,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,2072
010206,Amazonas,Bagua,Imaza,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1753
010206,Amazonas,Bagua,Imaza,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,1584
010206,Amazonas,Bagua,Imaza,FUERZA POPULAR,410
010206,Amazonas,Bagua,Imaza,PODEMOS PERU,2772
010206,Amazonas,Bagua,Imaza,RENOVACION POPULAR,1861
010302,Amazonas,Bongará,Corosha,SENTIMIENTO AMAZONENSE REGIONAL,310
010302,Amazonas,Bongará,Corosha,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,48
010302,Amazonas,Bongará,Corosha,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,125
010302,Amazonas,Bongará,Corosha,RENOVACION POPULAR,59
010303,Amazonas,Bongará,Cuispes,SENTIMIENTO AMAZONENSE REGIONAL,269
010303,Amazonas,Bongará,Cuispes,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,92
010303,Amazonas,Bongará,Cuispes,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,130
010303,Amazonas,Bongará,Cuispes,RENOVACION POPULAR,19
010303,Amazonas,Bongará,Cuispes,PARTIDO POLITICO NACIONAL PERU LIBRE,20
010304,Amazonas,Bongará,Chisquilla,SENTIMIENTO AMAZONENSE REGIONAL,173
010304,Amazonas,Bongará,Chisquilla,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,112
010304,Amazonas,Bongará,Chisquilla,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,32
010305,Amazonas,Bongará,Churuja,SENTIMIENTO AMAZONENSE REGIONAL,62
010305,Amazonas,Bongará,Churuja,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,105
010305,Amazonas,Bongará,Churuja,RENOVACION POPULAR,106
010306,Amazonas,Bongará,Florida,SENTIMIENTO AMAZONENSE REGIONAL,887
010306,Amazonas,Bongará,Florida,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,776
010306,Amazonas,Bongará,Florida,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,129
010306,Amazonas,Bongará,Florida,JUNTOS POR EL PERU,208
010306,Amazonas,Bongará,Florida,RENOVACION POPULAR,214
010306,Amazonas,Bongará,Florida,ALIANZA PARA EL PROGRESO,684
010307,Amazonas,Bongará,Recta,SENTIMIENTO AMAZONENSE REGIONAL,0
010307,Amazonas,Bongará,Recta,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,0
010308,Amazonas,Bongará,San Carlos,SENTIMIENTO AMAZONENSE REGIONAL,247
010308,Amazonas,Bongará,San Carlos,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,106
010308,Amazonas,Bongará,San Carlos,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,37
010309,Amazonas,Bongará,Shipasbamba,SENTIMIENTO AMAZONENSE REGIONAL,69
010309,Amazonas,Bongará,Shipasbamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,300
010309,Amazonas,Bongará,Shipasbamba,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,466
010309,Amazonas,Bongará,Shipasbamba,RENOVACION POPULAR,190
010310,Amazonas,Bongará,Valera,SENTIMIENTO AMAZONENSE REGIONAL,221
010310,Amazonas,Bongará,Valera,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,230
010310,Amazonas,Bongará,Valera,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,73
010310,Amazonas,Bongará,Valera,RENOVACION POPULAR,219
010311,Amazonas,Bongará,Yambrasbamba,SENTIMIENTO AMAZONENSE REGIONAL,737
010311,Amazonas,Bongará,Yambrasbamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,471
010311,Amazonas,Bongará,Yambrasbamba,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,934
010311,Amazonas,Bongará,Yambrasbamba,RENOVACION POPULAR,1170
010312,Amazonas,Bongará,Jazan,SENTIMIENTO AMAZONENSE REGIONAL,985
010312,Amazonas,Bongará,Jazan,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,597
010312,Amazonas,Bongará,Jazan,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,452
010312,Amazonas,Bongará,Jazan,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,641
010312,Amazonas,Bongará,Jazan,RENOVACION POPULAR,1036
010312,Amazonas,Bongará,Jazan,ALIANZA PARA EL PROGRESO,49
010402,Amazonas,Luya,Camporredondo,SENTIMIENTO AMAZONENSE REGIONAL,1306
010402,Amazonas,Luya,Camporredondo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,1058
010402,Amazonas,Luya,Camporredondo,JUNTOS POR EL PERU,14
010402,Amazonas,Luya,Camporredondo,RENOVACION POPULAR,225
010402,Amazonas,Luya,Camporredondo,ALIANZA PARA EL PROGRESO,695
010403,Amazonas,Luya,Cocabamba,SENTIMIENTO AMAZONENSE REGIONAL,204
010403,Amazonas,Luya,Cocabamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,70
010403,Amazonas,Luya,Cocabamba,JUNTOS POR EL PERU,305
010403,Amazonas,Luya,Cocabamba,RENOVACION POPULAR,341
010404,Amazonas,Luya,Colcamar,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,559
010404,Amazonas,Luya,Colcamar,JUNTOS POR EL PERU,182
010404,Amazonas,Luya,Colcamar,RENOVACION POPULAR,428
010405,Amazonas,Luya,Conila,SENTIMIENTO AMAZONENSE REGIONAL,362
010405,Amazonas,Luya,Conila,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,470
010405,Amazonas,Luya,Conila,RENOVACION POPULAR,326
010406,Amazonas,Luya,Inguilpata,SENTIMIENTO AMAZONENSE REGIONAL,51
010406,Amazonas,Luya,Inguilpata,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,115
010406,Amazonas,Luya,Inguilpata,JUNTOS POR EL PERU,121
010406,Amazonas,Luya,Inguilpata,RENOVACION POPULAR,99
010406,Amazonas,Luya,Inguilpata,ALIANZA PARA EL PROGRESO,8
010407,Amazonas,Luya,Longuita,SENTIMIENTO AMAZONENSE REGIONAL,172
010407,Amazonas,Luya,Longuita,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,214
010407,Amazonas,Luya,Longuita,JUNTOS POR EL PERU,119
010407,Amazonas,Luya,Longuita,RENOVACION POPULAR,32
010408,Amazonas,Luya,Lonya Chico,SENTIMIENTO AMAZONENSE REGIONAL,140
010408,Amazonas,Luya,Lonya Chico,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,23
010408,Amazonas,Luya,Lonya Chico,JUNTOS POR EL PERU,295
010408,Amazonas,Luya,Lonya Chico,RENOVACION POPULAR,128
010409,Amazonas,Luya,Luya,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,460
010409,Amazonas,Luya,Luya,JUNTOS POR EL PERU,476
010409,Amazonas,Luya,Luya,RENOVACION POPULAR,1067
010410,Amazonas,Luya,Luya Viejo,SENTIMIENTO AMAZONENSE REGIONAL,79
010410,Amazonas,Luya,Luya Viejo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,132
010410,Amazonas,Luya,Luya Viejo,RENOVACION POPULAR,103
010411,Amazonas,Luya,María,SENTIMIENTO AMAZONENSE REGIONAL,245
010411,Amazonas,Luya,María,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,227
010411,Amazonas,Luya,María,JUNTOS POR EL PERU,58
010411,Amazonas,Luya,María,ALIANZA PARA EL PROGRESO,23
010412,Amazonas,Luya,Ocalli,SENTIMIENTO AMAZONENSE REGIONAL,86
010412,Amazonas,Luya,Ocalli,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,596
010412,Amazonas,Luya,Ocalli,JUNTOS POR EL PERU,343
010412,Amazonas,Luya,Ocalli,RENOVACION POPULAR,418
010412,Amazonas,Luya,Ocalli,ALIANZA PARA EL PROGRESO,341
010413,Amazonas,Luya,Ocumal,SENTIMIENTO AMAZONENSE REGIONAL,134
010413,Amazonas,Luya,Ocumal,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,992
010413,Amazonas,Luya,Ocumal,RENOVACION POPULAR,593
010414,Amazonas,Luya,Pisuquia,SENTIMIENTO AMAZONENSE REGIONAL,371
010414,Amazonas,Luya,Pisuquia,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,922
010414,Amazonas,Luya,Pisuquia,JUNTOS POR EL PERU,337
010414,Amazonas,Luya,Pisuquia,RENOVACION POPULAR,522
010415,Amazonas,Luya,San Cristóbal,SENTIMIENTO AMAZONENSE REGIONAL,63
010415,Amazonas,Luya,San Cristóbal,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,116
010415,Amazonas,Luya,San Cristóbal,RENOVACION POPULAR,125
010415,Amazonas,Luya,San Cristóbal,ALIANZA PARA EL PROGRESO,54
010415,Amazonas,Luya,San Cristóbal,PARTIDO DEMOCRATICO SOMOS PERU,71
010416,Amazonas,Luya,San Francisco del Yeso,SENTIMIENTO AMAZONENSE REGIONAL,106
010416,Amazonas,Luya,San Francisco del Yeso,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,170
010416,Amazonas,Luya,San Francisco del Yeso,RENOVACION POPULAR,152
010417,Amazonas,Luya,San Jerónimo,SENTIMIENTO AMAZONENSE REGIONAL,147
010417,Amazonas,Luya,San Jerónimo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,183
010417,Amazonas,Luya,San Jerónimo,JUNTOS POR EL PERU,116
010417,Amazonas,Luya,San Jerónimo,RENOVACION POPULAR,111
010418,Amazonas,Luya,San Juan de Lopecancha,SENTIMIENTO AMAZONENSE REGIONAL,184
010418,Amazonas,Luya,San Juan de Lopecancha,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,159
010418,Amazonas,Luya,San Juan de Lopecancha,RENOVACION POPULAR,15
010419,Amazonas,Luya,Santa Catalina,SENTIMIENTO AMAZONENSE REGIONAL,82
010419,Amazonas,Luya,Santa Catalina,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,333
010419,Amazonas,Luya,Santa Catalina,JUNTOS POR EL PERU,366
010419,Amazonas,Luya,Santa Catalina,RENOVACION POPULAR,125
010419,Amazonas,Luya,Santa Catalina,ALIANZA PARA EL PROGRESO,223
010420,Amazonas,Luya,Santo Tomás,SENTIMIENTO AMAZONENSE REGIONAL,309
010420,Amazonas,Luya,Santo Tomás,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,417
010420,Amazonas,Luya,Santo Tomás,JUNTOS POR EL PERU,307
010420,Amazonas,Luya,Santo Tomás,RENOVACION POPULAR,331
010420,Amazonas,Luya,Santo Tomás,ALIANZA PARA EL PROGRESO,156
010421,Amazonas,Luya,Tingo,SENTIMIENTO AMAZONENSE REGIONAL,381
010421,Amazonas,Luya,Tingo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,467
010421,Amazonas,Luya,Tingo,RENOVACION POPULAR,43
010422,Amazonas,Luya,Trita,SENTIMIENTO AMAZONENSE REGIONAL,306
010422,Amazonas,Luya,Trita,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,323
010422,Amazonas,Luya,Trita,RENOVACION POPULAR,178
010423,Amazonas,Luya,Providencia,SENTIMIENTO AMAZONENSE REGIONAL,299
010423,Amazonas,Luya,Providencia,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,230
010423,Amazonas,Luya,Providencia,RENOVACION POPULAR,369
010502,Amazonas,Rodríguez de Mendoza,Cochamal,SENTIMIENTO AMAZONENSE REGIONAL,88
010502,Amazonas,Rodríguez de Mendoza,Cochamal,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,183
010502,Amazonas,Rodríguez de Mendoza,Cochamal,RENOVACION POPULAR,123
010502,Amazonas,Rodríguez de Mendoza,Cochamal,ALIANZA PARA EL PROGRESO,107
010502,Amazonas,Rodríguez de Mendoza,Cochamal,PARTIDO POLITICO NACIONAL PERU LIBRE,40
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,SENTIMIENTO AMAZONENSE REGIONAL,209
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,278
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,29
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,JUNTOS POR EL PERU,36
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,RENOVACION POPULAR,215
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,ALIANZA PARA EL PROGRESO,308
010503,Amazonas,Rodríguez de Mendoza,Chirimoto,PARTIDO POLITICO NACIONAL PERU LIBRE,198
010504,Amazonas,Rodríguez de Mendoza,Huambo,SENTIMIENTO AMAZONENSE REGIONAL,222
010504,Amazonas,Rodríguez de Mendoza,Huambo,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,372
010504,Amazonas,Rodríguez de Mendoza,Huambo,RENOVACION POPULAR,252
010504,Amazonas,Rodríguez de Mendoza,Huambo,ALIANZA PARA EL PROGRESO,697
010505,Amazonas,Rodríguez de Mendoza,Limabamba,SENTIMIENTO AMAZONENSE REGIONAL,378
010505,Amazonas,Rodríguez de Mendoza,Limabamba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,284
010505,Amazonas,Rodríguez de Mendoza,Limabamba,RENOVACION POPULAR,152
010505,Amazonas,Rodríguez de Mendoza,Limabamba,ALIANZA PARA EL PROGRESO,170
010506,Amazonas,Rodríguez de Mendoza,Longar,SENTIMIENTO AMAZONENSE REGIONAL,211
010506,Amazonas,Rodríguez de Mendoza,Longar,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,515
010506,Amazonas,Rodríguez de Mendoza,Longar,RENOVACION POPULAR,396
010507,Amazonas,Rodríguez de Mendoza,Milpuc,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,234
010507,Amazonas,Rodríguez de Mendoza,Milpuc,RENOVACION POPULAR,51
010507,Amazonas,Rodríguez de Mendoza,Milpuc,PARTIDO POLITICO NACIONAL PERU LIBRE,132
010508,Amazonas,Rodríguez de Mendoza,Mariscal Benavides,SENTIMIENTO AMAZONENSE REGIONAL,97
010508,Amazonas,Rodríguez de Mendoza,Mariscal Benavides,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,651
010508,Amazonas,Rodríguez de Mendoza,Mariscal Benavides,ALIANZA PARA EL PROGRESO,414
010509,Amazonas,Rodríguez de Mendoza,Omia,SENTIMIENTO AMAZONENSE REGIONAL,704
010509,Amazonas,Rodríguez de Mendoza,Omia,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,1290
010509,Amazonas,Rodríguez de Mendoza,Omia,RENOVACION POPULAR,429
010509,Amazonas,Rodríguez de Mendoza,Omia,ALIANZA PARA EL PROGRESO,1013
010509,Amazonas,Rodríguez de Mendoza,Omia,PARTIDO POLITICO NACIONAL PERU LIBRE,692
010510,Amazonas,Rodríguez de Mendoza,Santa Rosa,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,213
010510,Amazonas,Rodríguez de Mendoza,Santa Rosa,RENOVACION POPULAR,55
010510,Amazonas,Rodríguez de Mendoza,Santa Rosa,ALIANZA PARA EL PROGRESO,170
010511,Amazonas,Rodríguez de Mendoza,Totora,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,183
010511,Amazonas,Rodríguez de Mendoza,Totora,ALIANZA PARA EL PROGRESO,216
010512,Amazonas,Rodríguez de Mendoza,Vista Alegre,SENTIMIENTO AMAZONENSE REGIONAL,591
010512,Amazonas,Rodríguez de Mendoza,Vista Alegre,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,561
010512,Amazonas,Rodríguez de Mendoza,Vista Alegre,RENOVACION POPULAR,252
010602,Amazonas,Condorcanqui,Río Santiago,SENTIMIENTO AMAZONENSE REGIONAL,912
010602,Amazonas,Condorcanqui,Río Santiago,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,572
010602,Amazonas,Condorcanqui,Río Santiago,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1657
010602,Amazonas,Condorcanqui,Río Santiago,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,188
010602,Amazonas,Condorcanqui,Río Santiago,JUNTOS POR EL PERU,284
010602,Amazonas,Condorcanqui,Río Santiago,FUERZA POPULAR,190
010602,Amazonas,Condorcanqui,Río Santiago,RENOVACION POPULAR,1283
010602,Amazonas,Condorcanqui,Río Santiago,ALIANZA PARA EL PROGRESO,368
010602,Amazonas,Condorcanqui,Río Santiago,PARTIDO POLITICO NACIONAL PERU LIBRE,572
010602,Amazonas,Condorcanqui,Río Santiago,PARTIDO DEMOCRATICO SOMOS PERU,81
010603,Amazonas,Condorcanqui,El Cenepa,SENTIMIENTO AMAZONENSE REGIONAL,376
010603,Amazonas,Condorcanqui,El Cenepa,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,535
010603,Amazonas,Condorcanqui,El Cenepa,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,460
010603,Amazonas,Condorcanqui,El Cenepa,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,293
010603,Amazonas,Condorcanqui,El Cenepa,JUNTOS POR EL PERU,98
010603,Amazonas,Condorcanqui,El Cenepa,RENOVACION POPULAR,1234
010603,Amazonas,Condorcanqui,El Cenepa,ALIANZA PARA EL PROGRESO,416
010603,Amazonas,Condorcanqui,El Cenepa,PARTIDO POLITICO NACIONAL PERU LIBRE,176
010702,Amazonas,Utcubamba,Cajaruro,SENTIMIENTO AMAZONENSE REGIONAL,2223
010702,Amazonas,Utcubamba,Cajaruro,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,4928
010702,Amazonas,Utcubamba,Cajaruro,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1179
010702,Amazonas,Utcubamba,Cajaruro,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,562
010702,Amazonas,Utcubamba,Cajaruro,JUNTOS POR EL PERU,64
010702,Amazonas,Utcubamba,Cajaruro,RENOVACION POPULAR,810
010702,Amazonas,Utcubamba,Cajaruro,ALIANZA PARA EL PROGRESO,1911
010702,Amazonas,Utcubamba,Cajaruro,PARTIDO POLITICO NACIONAL PERU LIBRE,149
010703,Amazonas,Utcubamba,Cumba,SENTIMIENTO AMAZONENSE REGIONAL,985
010703,Amazonas,Utcubamba,Cumba,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,1414
010703,Amazonas,Utcubamba,Cumba,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1123
010703,Amazonas,Utcubamba,Cumba,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,157
010703,Amazonas,Utcubamba,Cumba,JUNTOS POR EL PERU,163
