ubigeo,region,provincia,distrito,organizacion_politica,total_votos
10206,AMAZONAS,BAGUA,IMAZA,PARTIDO POPULAR CRISTIANO - PPC,167
10206,AMAZONAS,BAGUA,IMAZA,PERU POSIBLE,675
10206,AMAZONAS,BAGUA,IMAZA,SENTIMIENTO AMAZONENSE REGIONAL,1214
10206,AMAZONAS,BAGUA,IMAZA,TODOS SOMOS AMAZONAS,796
10206,AMAZONAS,BAGUA,IMAZA,UNIDAD Y DEMOCRACIA DE AMAZONAS,259
10206,AMAZONAS,BAGUA,IMAZA,VAMOS PERU,260
10302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,140
10302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,27
10302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,18
10302,AMAZONAS,BONGARA,COROSHA,OBRAS POR AMAZONAS,92
10302,AMAZONAS,BONGARA,COROSHA,SENTIMIENTO AMAZONENSE REGIONAL,183
10302,AMAZONAS,BONGARA,COROSHA,TODOS SOMOS AMAZONAS,27
10303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,273
10303,AMAZONAS,BONGARA,CUISPES,OBRAS POR AMAZONAS,68
10303,AMAZONAS,BONGARA,CUISPES,SENTIMIENTO AMAZONENSE REGIONAL,117
10303,AMAZONAS,BONGARA,CUISPES,TODOS SOMOS AMAZONAS,15
10304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,109
10304,AMAZONAS,BONGARA,CHISQUILLA,OBRAS POR AMAZONAS,133
10304,AMAZONAS,BONGARA,CHISQUILLA,SENTIMIENTO AMAZONENSE REGIONAL,24
10304,AMAZONAS,BONGARA,CHISQUILLA,TODOS SOMOS AMAZONAS,43
10305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,4
10305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,180
10305,AMAZONAS,BONGARA,CHURUJA,OBRAS POR AMAZONAS,97
10305,AMAZONAS,BONGARA,CHURUJA,SENTIMIENTO AMAZONENSE REGIONAL,10
10306,AMAZONAS,BONGARA,FLORIDA,ALIANZA PARA EL PROGRESO,129
10306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,33
10306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,482
10306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,323
10306,AMAZONAS,BONGARA,FLORIDA,OBRAS POR AMAZONAS,899
10306,AMAZONAS,BONGARA,FLORIDA,SENTIMIENTO AMAZONENSE REGIONAL,872
10306,AMAZONAS,BONGARA,FLORIDA,TODOS SOMOS AMAZONAS,75
10306,AMAZONAS,BONGARA,FLORIDA,UNIDAD Y DEMOCRACIA DE AMAZONAS,82
10307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,115
10307,AMAZONAS,BONGARA,RECTA,OBRAS POR AMAZONAS,166
10307,AMAZONAS,BONGARA,RECTA,SENTIMIENTO AMAZONENSE REGIONAL,42
10308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,143
10308,AMAZONAS,BONGARA,SAN CARLOS,OBRAS POR AMAZONAS,132
10308,AMAZONAS,BONGARA,SAN CARLOS,SENTIMIENTO AMAZONENSE REGIONAL,50
10309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,77
10309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,50
10309,AMAZONAS,BONGARA,SHIPASBAMBA,OBRAS POR AMAZONAS,399
10309,AMAZONAS,BONGARA,SHIPASBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,394
10309,AMAZONAS,BONGARA,SHIPASBAMBA,TODOS SOMOS AMAZONAS,8
10310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,41
10310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,41
10310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,54
10310,AMAZONAS,BONGARA,VALERA,OBRAS POR AMAZONAS,323
10310,AMAZONAS,BONGARA,VALERA,SENTIMIENTO AMAZONENSE REGIONAL,185
10310,AMAZONAS,BONGARA,VALERA,UNIDAD Y DEMOCRACIA DE AMAZONAS,34
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA PARA EL PROGRESO,25
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,763
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,247
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,OBRAS POR AMAZONAS,1000
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,913
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,TODOS SOMOS AMAZONAS,67
10312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,180
10312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1262
10312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,451
10312,AMAZONAS,BONGARA,JAZAN,OBRAS POR AMAZONAS,695
10312,AMAZONAS,BONGARA,JAZAN,SENTIMIENTO AMAZONENSE REGIONAL,728
10312,AMAZONAS,BONGARA,JAZAN,TODOS SOMOS AMAZONAS,39
10312,AMAZONAS,BONGARA,JAZAN,UNIDAD Y DEMOCRACIA DE AMAZONAS,78
10402,AMAZONAS,LUYA,CAMPORREDONDO,ALIANZA PARA EL PROGRESO,598
10402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,65
10402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,427
10402,AMAZONAS,LUYA,CAMPORREDONDO,OBRAS POR AMAZONAS,581
10402,AMAZONAS,LUYA,CAMPORREDONDO,SENTIMIENTO AMAZONENSE REGIONAL,191
10402,AMAZONAS,LUYA,CAMPORREDONDO,TODOS SOMOS AMAZONAS,926
10403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,136
10403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,122
10403,AMAZONAS,LUYA,COCABAMBA,OBRAS POR AMAZONAS,154
10403,AMAZONAS,LUYA,COCABAMBA,SENTIMIENTO AMAZONENSE REGIONAL,254
10403,AMAZONAS,LUYA,COCABAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,229
10404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,22
10404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,175
10404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,80
10404,AMAZONAS,LUYA,COLCAMAR,OBRAS POR AMAZONAS,395
10404,AMAZONAS,LUYA,COLCAMAR,SENTIMIENTO AMAZONENSE REGIONAL,342
10404,AMAZONAS,LUYA,COLCAMAR,UNIDAD Y DEMOCRACIA DE AMAZONAS,202
10405,AMAZONAS,LUYA,CONILA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,76
10405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,55
10405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,276
10405,AMAZONAS,LUYA,CONILA,OBRAS POR AMAZONAS,175
10405,AMAZONAS,LUYA,CONILA,SENTIMIENTO AMAZONENSE REGIONAL,225
10405,AMAZONAS,LUYA,CONILA,TODOS SOMOS AMAZONAS,202
10405,AMAZONAS,LUYA,CONILA,UNIDAD Y DEMOCRACIA DE AMAZONAS,55
10406,AMAZONAS,LUYA,INGUILPATA,ALIANZA PARA EL PROGRESO,132
10406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,26
10406,AMAZONAS,LUYA,INGUILPATA,OBRAS POR AMAZONAS,196
10406,AMAZONAS,LUYA,INGUILPATA,SENTIMIENTO AMAZONENSE REGIONAL,68
10407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,234
10407,AMAZONAS,LUYA,LONGUITA,OBRAS POR AMAZONAS,60
10407,AMAZONAS,LUYA,LONGUITA,SENTIMIENTO AMAZONENSE REGIONAL,282
10408,AMAZONAS,LUYA,LONYA CHICO,OBRAS POR AMAZONAS,167
10408,AMAZONAS,LUYA,LONYA CHICO,SENTIMIENTO AMAZONENSE REGIONAL,252
10408,AMAZONAS,LUYA,LONYA CHICO,TODOS SOMOS AMAZONAS,190
10409,AMAZONAS,LUYA,LUYA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,238
10409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,331
10409,AMAZONAS,LUYA,LUYA,OBRAS POR AMAZONAS,871
10409,AMAZONAS,LUYA,LUYA,SENTIMIENTO AMAZONENSE REGIONAL,348
10409,AMAZONAS,LUYA,LUYA,UNIDAD Y DEMOCRACIA DE AMAZONAS,121
10410,AMAZONAS,LUYA,LUYA VIEJO,OBRAS POR AMAZONAS,102
10410,AMAZONAS,LUYA,LUYA VIEJO,SENTIMIENTO AMAZONENSE REGIONAL,113
10410,AMAZONAS,LUYA,LUYA VIEJO,TODOS SOMOS AMAZONAS,56
10411,AMAZONAS,LUYA,MARIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,137
10411,AMAZONAS,LUYA,MARIA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,78
10411,AMAZONAS,LUYA,MARIA,OBRAS POR AMAZONAS,72
10411,AMAZONAS,LUYA,MARIA,SENTIMIENTO AMAZONENSE REGIONAL,181
10411,AMAZONAS,LUYA,MARIA,TODOS SOMOS AMAZONAS,84
10412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,81
10412,AMAZONAS,LUYA,OCALLI,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,631
10412,AMAZONAS,LUYA,OCALLI,OBRAS POR AMAZONAS,295
10412,AMAZONAS,LUYA,OCALLI,SENTIMIENTO AMAZONENSE REGIONAL,358
10412,AMAZONAS,LUYA,OCALLI,TODOS SOMOS AMAZONAS,244
10413,AMAZONAS,LUYA,OCUMAL,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,427
10413,AMAZONAS,LUYA,OCUMAL,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,20
10413,AMAZONAS,LUYA,OCUMAL,OBRAS POR AMAZONAS,779
10413,AMAZONAS,LUYA,OCUMAL,SENTIMIENTO AMAZONENSE REGIONAL,348
10414,AMAZONAS,LUYA,PISUQUIA,ALIANZA PARA EL PROGRESO,74
10414,AMAZONAS,LUYA,PISUQUIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,493
10414,AMAZONAS,LUYA,PISUQUIA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,203
10414,AMAZONAS,LUYA,PISUQUIA,OBRAS POR AMAZONAS,612
10414,AMAZONAS,LUYA,PISUQUIA,SENTIMIENTO AMAZONENSE REGIONAL,386
10414,AMAZONAS,LUYA,PISUQUIA,TODOS SOMOS AMAZONAS,186
10415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,95
10415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,65
10415,AMAZONAS,LUYA,SAN CRISTOBAL,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,52
10415,AMAZONAS,LUYA,SAN CRISTOBAL,OBRAS POR AMAZONAS,31
10415,AMAZONAS,LUYA,SAN CRISTOBAL,PARTIDO DEMOCRATICO SOMOS PERU,62
10415,AMAZONAS,LUYA,SAN CRISTOBAL,SENTIMIENTO AMAZONENSE REGIONAL,49
10415,AMAZONAS,LUYA,SAN CRISTOBAL,TODOS SOMOS AMAZONAS,19
10416,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,187
