ubigeo,region,provincia,distrito,organizacion_politica,total_votos
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,32
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,114
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,291
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,OBRAS POR AMAZONAS,13
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,230
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,TODOS SOMOS AMAZONAS,8
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,3
10107,AMAZONAS,CHACHAPOYAS,GRANADA,ALIANZA PARA EL PROGRESO,0
10107,AMAZONAS,CHACHAPOYAS,GRANADA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,67
10107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,3
10107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,120
10107,AMAZONAS,CHACHAPOYAS,GRANADA,OBRAS POR AMAZONAS,19
10107,AMAZONAS,CHACHAPOYAS,GRANADA,SENTIMIENTO AMAZONENSE REGIONAL,128
10107,AMAZONAS,CHACHAPOYAS,GRANADA,TODOS SOMOS AMAZONAS,4
10107,AMAZONAS,CHACHAPOYAS,GRANADA,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,ALIANZA PARA EL PROGRESO,1
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,38
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,25
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,51
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,OBRAS POR AMAZONAS,39
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,SENTIMIENTO AMAZONENSE REGIONAL,117
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,TODOS SOMOS AMAZONAS,29
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,132
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",5
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,44
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,65
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,533
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,OBRAS POR AMAZONAS,626
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,SENTIMIENTO AMAZONENSE REGIONAL,936
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,TODOS SOMOS AMAZONAS,16
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,UNIDAD Y DEMOCRACIA DE AMAZONAS,9
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,211
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",10
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,108
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,247
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,325
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,OBRAS POR AMAZONAS,158
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,SENTIMIENTO AMAZONENSE REGIONAL,341
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,TODOS SOMOS AMAZONAS,225
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,6
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,ALIANZA PARA EL PROGRESO,1
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,142
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,161
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,54
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,OBRAS POR AMAZONAS,34
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,SENTIMIENTO AMAZONENSE REGIONAL,278
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,TODOS SOMOS AMAZONAS,14
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,UNIDAD Y DEMOCRACIA DE AMAZONAS,2
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ALIANZA PARA EL PROGRESO,0
