ubigeo,region,provincia,distrito,organizacion_politica,total_votos
010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,31
010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,115
010102,AMAZONAS,CHACHAPOYAS,ASUNCION,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,49
010103,AMAZONAS,CHACHAPOYAS,BALSAS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,207
010103,AMAZONAS,CHACHAPOYAS,BALSAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,98
010103,AMAZONAS,CHACHAPOYAS,BALSAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,348
010104,AMAZONAS,CHACHAPOYAS,CHETO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,134
010104,AMAZONAS,CHACHAPOYAS,CHETO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,106
010104,AMAZONAS,CHACHAPOYAS,CHETO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,135
010104,AMAZONAS,CHACHAPOYAS,CHETO,UNIDAD Y DEMOCRACIA DE AMAZONAS,33
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,212
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,30
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,89
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,50
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,83
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ALIANZA PARA EL PROGRESO,26
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,238
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,62
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,13
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,242
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,PARTIDO APRISTA PERUANO,162
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,105
010107,AMAZONAS,CHACHAPOYAS,GRANADA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,104
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,33
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,34
010107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,143
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,14
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,35
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,58
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,105
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,PARTIDO APRISTA PERUANO,24
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,UNIDAD Y DEMOCRACIA DE AMAZONAS,17
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,UNION POR EL PERU,37
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ACCION POPULAR,37
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA PARA EL PROGRESO,405
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,128
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,149
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,286
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,321
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,273
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,PARTIDO APRISTA PERUANO,215
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,UNIDAD Y DEMOCRACIA DE AMAZONAS,316
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA PARA EL PROGRESO,197
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,214
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,280
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,220
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,295
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,PARTIDO APRISTA PERUANO,373
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,168
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,62
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,126
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,40
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,UNIDAD Y DEMOCRACIA DE AMAZONAS,149
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ALIANZA PARA EL PROGRESO,113
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,13
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,19
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,103
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,175
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,PARTIDO APRISTA PERUANO,23
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,UNIDAD Y DEMOCRACIA DE AMAZONAS,27
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,136
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,39
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,351
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,UNIDAD Y DEMOCRACIA DE AMAZONAS,13
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,314
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,67
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,239
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,UNIDAD Y DEMOCRACIA DE AMAZONAS,350
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ALIANZA PARA EL PROGRESO,49
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,33
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,15
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,35
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,39
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,PARTIDO APRISTA PERUANO,120
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,UNIDAD Y DEMOCRACIA DE AMAZONAS,62
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,124
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,36
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,53
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,53
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,132
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,87
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,107
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,37
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,125
010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,PARTIDO APRISTA PERUANO,22
010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,64
010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,79
010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,65
010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,22
010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,80
010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,46
010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,230
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,ACCION POPULAR,77
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,ALIANZA PARA EL PROGRESO,65
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,140
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,43
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,39
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,190
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,207
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,UNIDAD Y DEMOCRACIA DE AMAZONAS,7
010121,AMAZONAS,CHACHAPOYAS,SONCHE,ALIANZA REGIONAL JUNTOS POR AMAZONAS,80
010121,AMAZONAS,CHACHAPOYAS,SONCHE,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,101
010201,AMAZONAS,BAGUA,LA PECA,ACCION POPULAR,577
010201,AMAZONAS,BAGUA,LA PECA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,1726
010201,AMAZONAS,BAGUA,LA PECA,DESARROLLO SOCIAL AMAZONENSE,237
010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,444
010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,858
010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1381
010201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,551
010201,AMAZONAS,BAGUA,LA PECA,PARTIDO APRISTA PERUANO,214
010201,AMAZONAS,BAGUA,LA PECA,UNIDAD Y DEMOCRACIA DE AMAZONAS,143
010202,AMAZONAS,BAGUA,ARAMANGO,ACCION POPULAR,117
010202,AMAZONAS,BAGUA,ARAMANGO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,1668
010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,248
010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,290
010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1566
010202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,1047
010202,AMAZONAS,BAGUA,ARAMANGO,PARTIDO APRISTA PERUANO,234
010202,AMAZONAS,BAGUA,ARAMANGO,UNIDAD Y DEMOCRACIA DE AMAZONAS,42
010203,AMAZONAS,BAGUA,COPALLIN,ACCION POPULAR,661
010203,AMAZONAS,BAGUA,COPALLIN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,649
010203,AMAZONAS,BAGUA,COPALLIN,DESARROLLO SOCIAL AMAZONENSE,480
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,49
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,46
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,77
010203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,707
010203,AMAZONAS,BAGUA,COPALLIN,PARTIDO APRISTA PERUANO,88
010203,AMAZONAS,BAGUA,COPALLIN,UNIDAD Y DEMOCRACIA DE AMAZONAS,41
010204,AMAZONAS,BAGUA,EL PARCO,ACCION POPULAR,176
010204,AMAZONAS,BAGUA,EL PARCO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,184
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,346
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,28
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,6
010204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,155
010204,AMAZONAS,BAGUA,EL PARCO,PARTIDO APRISTA PERUANO,37
010206,AMAZONAS,BAGUA,IMAZA,ACCION POPULAR,1292
010206,AMAZONAS,BAGUA,IMAZA,ALIANZA PARA EL PROGRESO,1139
010206,AMAZONAS,BAGUA,IMAZA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,233
010206,AMAZONAS,BAGUA,IMAZA,DESARROLLO SOCIAL AMAZONENSE,113
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,505
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1006
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1035
010206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,927
010206,AMAZONAS,BAGUA,IMAZA,PARTIDO APRISTA PERUANO,117
010206,AMAZONAS,BAGUA,IMAZA,PERU POSIBLE,385
010206,AMAZONAS,BAGUA,IMAZA,UNIDAD Y DEMOCRACIA DE AMAZONAS,559
010302,AMAZONAS,BONGARA,COROSHA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,164
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,38
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,96
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,46
010302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,73
010302,AMAZONAS,BONGARA,COROSHA,UNIDAD Y DEMOCRACIA DE AMAZONAS,59
010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,151
010303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,286
010304,AMAZONAS,BONGARA,CHISQUILLA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,37
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,9
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,77
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,41
010304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,93
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,29
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,116
010305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,96
010305,AMAZONAS,BONGARA,CHURUJA,PARTIDO APRISTA PERUANO,37
010306,AMAZONAS,BONGARA,FLORIDA,ACCION POPULAR,66
010306,AMAZONAS,BONGARA,FLORIDA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,600
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,240
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,311
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,213
010306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,490
010306,AMAZONAS,BONGARA,FLORIDA,UNIDAD Y DEMOCRACIA DE AMAZONAS,263
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,128
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,71
010307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,36
010307,AMAZONAS,BONGARA,RECTA,PARTIDO APRISTA PERUANO,51
010308,AMAZONAS,BONGARA,SAN CARLOS,ALIANZA REGIONAL JUNTOS POR AMAZONAS,115
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,15
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,69
010308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,58
010309,AMAZONAS,BONGARA,SHIPASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,40
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,79
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,249
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,71
010309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,122
010309,AMAZONAS,BONGARA,SHIPASBAMBA,PARTIDO APRISTA PERUANO,11
010309,AMAZONAS,BONGARA,SHIPASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,138
010310,AMAZONAS,BONGARA,VALERA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,29
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,57
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,103
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,158
010310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,89
010310,AMAZONAS,BONGARA,VALERA,UNIDAD Y DEMOCRACIA DE AMAZONAS,76
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA PARA EL PROGRESO,256
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,646
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,45
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,547
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,146
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,222
010311,AMAZONAS,BONGARA,YAMBRASBAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,556
010312,AMAZONAS,BONGARA,JAZAN,ALIANZA PARA EL PROGRESO,96
010312,AMAZONAS,BONGARA,JAZAN,ALIANZA REGIONAL JUNTOS POR AMAZONAS,253
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,173
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1212
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1101
010312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,226
010402,AMAZONAS,LUYA,CAMPORREDONDO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,944
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,650
010402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,770
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,72
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,192
010403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,360
010403,AMAZONAS,LUYA,COCABAMBA,UNIDAD Y DEMOCRACIA DE AMAZONAS,203
010404,AMAZONAS,LUYA,COLCAMAR,ALIANZA REGIONAL JUNTOS POR AMAZONAS,94
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,128
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,208
010404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,171
010404,AMAZONAS,LUYA,COLCAMAR,PARTIDO APRISTA PERUANO,60
010404,AMAZONAS,LUYA,COLCAMAR,UNIDAD Y DEMOCRACIA DE AMAZONAS,385
010405,AMAZONAS,LUYA,CONILA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,69
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,335
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,179
010405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,325
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,30
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,63
010406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,183
010406,AMAZONAS,LUYA,INGUILPATA,PARTIDO APRISTA PERUANO,76
010407,AMAZONAS,LUYA,LONGUITA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,228
010407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,2
010407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,308
010408,AMAZONAS,LUYA,LONYA CHICO,ALIANZA REGIONAL JUNTOS POR AMAZONAS,213
010408,AMAZONAS,LUYA,LONYA CHICO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,128
010408,AMAZONAS,LUYA,LONYA CHICO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,186
010409,AMAZONAS,LUYA,LUYA,ALIANZA PARA EL PROGRESO,45
010409,AMAZONAS,LUYA,LUYA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,920
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO DE INTEGRACION REGIONAL AMAZONICO,20
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,68
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,28
010409,AMAZONAS,LUYA,LUYA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,638
010409,AMAZONAS,LUYA,LUYA,PARTIDO APRISTA PERUANO,92
010410,AMAZONAS,LUYA,LUYA VIEJO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,160
010410,AMAZONAS,LUYA,LUYA VIEJO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,92
010411,AMAZONAS,LUYA,MARIA,ALIANZA REGIONAL JUNTOS POR AMAZONAS,120
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,122
010411,AMAZONAS,LUYA,MARIA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,86
