ubigeo,region,provincia,distrito,organizacion_politica,total_votos
10105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,PARTIDO NACIONALISTA PERUANO,111
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ACCION POPULAR,6
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,AGRUPACION INDEPENDIENTE SI CUMPLE,72
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,FUERZA DEMOCRATICA,156
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,21
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,PARTIDO APRISTA PERUANO,155
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,PARTIDO NACIONALISTA PERUANO,53
10107,AMAZONAS,CHACHAPOYAS,GRANADA,ACCION POPULAR,52
10107,AMAZONAS,CHACHAPOYAS,GRANADA,AGRUPACION INDEPENDIENTE SI CUMPLE,24
10107,AMAZONAS,CHACHAPOYAS,GRANADA,FUERZA DEMOCRATICA,41
10107,AMAZONAS,CHACHAPOYAS,GRANADA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,16
10107,AMAZONAS,CHACHAPOYAS,GRANADA,PARTIDO APRISTA PERUANO,52
10107,AMAZONAS,CHACHAPOYAS,GRANADA,PARTIDO NACIONALISTA PERUANO,26
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,ACCION POPULAR,40
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,AGRUPACION INDEPENDIENTE SI CUMPLE,35
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,FUERZA DEMOCRATICA,59
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,52
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,PARTIDO APRISTA PERUANO,21
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,PARTIDO NACIONALISTA PERUANO,56
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,ACCION POPULAR,380
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,AGRUPACION INDEPENDIENTE SI CUMPLE,83
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,FUERZA DEMOCRATICA,312
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,167
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,PARTIDO APRISTA PERUANO,385
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,PARTIDO NACIONALISTA PERUANO,431
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,ACCION POPULAR,74
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,AGRUPACION INDEPENDIENTE SI CUMPLE,31
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,FUERZA DEMOCRATICA,959
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,55
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,PARTIDO APRISTA PERUANO,352
10110,AMAZONAS,CHACHAPOYAS,LEYMEBAMBA,PARTIDO NACIONALISTA PERUANO,115
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,ACCION POPULAR,89
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,AGRUPACION INDEPENDIENTE SI CUMPLE,24
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,FUERZA DEMOCRATICA,41
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,98
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,PARTIDO APRISTA PERUANO,75
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,PARTIDO NACIONALISTA PERUANO,157
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,ACCION POPULAR,34
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,AGRUPACION INDEPENDIENTE SI CUMPLE,18
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,FUERZA DEMOCRATICA,140
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,16
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,PARTIDO APRISTA PERUANO,84
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,PARTIDO NACIONALISTA PERUANO,122
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ACCION POPULAR,80
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,AGRUPACION INDEPENDIENTE SI CUMPLE,61
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,FUERZA DEMOCRATICA,125
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,24
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,PARTIDO APRISTA PERUANO,87
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,PARTIDO NACIONALISTA PERUANO,130
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ACCION POPULAR,195
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,AGRUPACION INDEPENDIENTE SI CUMPLE,49
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,FUERZA DEMOCRATICA,213
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,17
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,PARTIDO APRISTA PERUANO,105
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,PARTIDO NACIONALISTA PERUANO,270
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ACCION POPULAR,34
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,AGRUPACION INDEPENDIENTE SI CUMPLE,15
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,FUERZA DEMOCRATICA,94
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,128
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,PARTIDO APRISTA PERUANO,100
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,PARTIDO NACIONALISTA PERUANO,53
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,ACCION POPULAR,89
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,AGRUPACION INDEPENDIENTE SI CUMPLE,25
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,FUERZA DEMOCRATICA,86
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,4
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,PARTIDO APRISTA PERUANO,26
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,PARTIDO NACIONALISTA PERUANO,12
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,ACCION POPULAR,208
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,AGRUPACION INDEPENDIENTE SI CUMPLE,9
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,FUERZA DEMOCRATICA,57
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,5
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,PARTIDO APRISTA PERUANO,85
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,PARTIDO NACIONALISTA PERUANO,49
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,ACCION POPULAR,72
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,AGRUPACION INDEPENDIENTE SI CUMPLE,11
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,FUERZA DEMOCRATICA,34
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,11
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,PARTIDO APRISTA PERUANO,20
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,PARTIDO NACIONALISTA PERUANO,52
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,ACCION POPULAR,65
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,AGRUPACION INDEPENDIENTE SI CUMPLE,7
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,FUERZA DEMOCRATICA,107
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,72
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,PARTIDO APRISTA PERUANO,84
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,PARTIDO NACIONALISTA PERUANO,41
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,ACCION POPULAR,101
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,AGRUPACION INDEPENDIENTE SI CUMPLE,72
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,FUERZA DEMOCRATICA,140
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,45
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,PARTIDO APRISTA PERUANO,150
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,PARTIDO NACIONALISTA PERUANO,149
10121,AMAZONAS,CHACHAPOYAS,SONCHE,ACCION POPULAR,27
10121,AMAZONAS,CHACHAPOYAS,SONCHE,AGRUPACION INDEPENDIENTE SI CUMPLE,30
10121,AMAZONAS,CHACHAPOYAS,SONCHE,FUERZA DEMOCRATICA,8
10121,AMAZONAS,CHACHAPOYAS,SONCHE,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,64
10121,AMAZONAS,CHACHAPOYAS,SONCHE,PARTIDO APRISTA PERUANO,35
10121,AMAZONAS,CHACHAPOYAS,SONCHE,PARTIDO NACIONALISTA PERUANO,20
10201,AMAZONAS,BAGUA,LA PECA,ACCION POPULAR,2088
10201,AMAZONAS,BAGUA,LA PECA,AGRUPACION INDEPENDIENTE SI CUMPLE,810
10201,AMAZONAS,BAGUA,LA PECA,FUERZA DEMOCRATICA,7433
10201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1743
10201,AMAZONAS,BAGUA,LA PECA,PARTIDO APRISTA PERUANO,2006
10201,AMAZONAS,BAGUA,LA PECA,PARTIDO NACIONALISTA PERUANO,1077
10202,AMAZONAS,BAGUA,ARAMANGO,ACCION POPULAR,758
10202,AMAZONAS,BAGUA,ARAMANGO,AGRUPACION INDEPENDIENTE SI CUMPLE,274
10202,AMAZONAS,BAGUA,ARAMANGO,FUERZA DEMOCRATICA,1906
10202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,355
10202,AMAZONAS,BAGUA,ARAMANGO,PARTIDO APRISTA PERUANO,950
10202,AMAZONAS,BAGUA,ARAMANGO,PARTIDO NACIONALISTA PERUANO,187
10203,AMAZONAS,BAGUA,COPALLIN,ACCION POPULAR,377
10203,AMAZONAS,BAGUA,COPALLIN,AGRUPACION INDEPENDIENTE SI CUMPLE,21
10203,AMAZONAS,BAGUA,COPALLIN,FUERZA DEMOCRATICA,770
10203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,721
10203,AMAZONAS,BAGUA,COPALLIN,PARTIDO APRISTA PERUANO,284
10203,AMAZONAS,BAGUA,COPALLIN,PARTIDO NACIONALISTA PERUANO,163
10204,AMAZONAS,BAGUA,EL PARCO,ACCION POPULAR,300
10204,AMAZONAS,BAGUA,EL PARCO,AGRUPACION INDEPENDIENTE SI CUMPLE,15
10204,AMAZONAS,BAGUA,EL PARCO,FUERZA DEMOCRATICA,410
10204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,53
10204,AMAZONAS,BAGUA,EL PARCO,PARTIDO APRISTA PERUANO,92
10204,AMAZONAS,BAGUA,EL PARCO,PARTIDO NACIONALISTA PERUANO,110
10206,AMAZONAS,BAGUA,IMAZA,ACCION POPULAR,1173
10206,AMAZONAS,BAGUA,IMAZA,AGRUPACION INDEPENDIENTE SI CUMPLE,285
10206,AMAZONAS,BAGUA,IMAZA,FUERZA DEMOCRATICA,1407
10206,AMAZONAS,BAGUA,IMAZA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,768
10206,AMAZONAS,BAGUA,IMAZA,PARTIDO APRISTA PERUANO,374
10206,AMAZONAS,BAGUA,IMAZA,PARTIDO NACIONALISTA PERUANO,1596
10301,AMAZONAS,BONGARA,JUMBILLA,ACCION POPULAR,469
10301,AMAZONAS,BONGARA,JUMBILLA,AGRUPACION INDEPENDIENTE SI CUMPLE,5
10301,AMAZONAS,BONGARA,JUMBILLA,FUERZA DEMOCRATICA,38
10301,AMAZONAS,BONGARA,JUMBILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,18
10301,AMAZONAS,BONGARA,JUMBILLA,PARTIDO APRISTA PERUANO,25
10301,AMAZONAS,BONGARA,JUMBILLA,PARTIDO NACIONALISTA PERUANO,23
10302,AMAZONAS,BONGARA,COROSHA,ACCION POPULAR,171
10302,AMAZONAS,BONGARA,COROSHA,AGRUPACION INDEPENDIENTE SI CUMPLE,36
10302,AMAZONAS,BONGARA,COROSHA,FUERZA DEMOCRATICA,35
10302,AMAZONAS,BONGARA,COROSHA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,69
10302,AMAZONAS,BONGARA,COROSHA,PARTIDO APRISTA PERUANO,35
10302,AMAZONAS,BONGARA,COROSHA,PARTIDO NACIONALISTA PERUANO,20
10303,AMAZONAS,BONGARA,CUISPES,ACCION POPULAR,103
10303,AMAZONAS,BONGARA,CUISPES,AGRUPACION INDEPENDIENTE SI CUMPLE,3
10303,AMAZONAS,BONGARA,CUISPES,FUERZA DEMOCRATICA,110
10303,AMAZONAS,BONGARA,CUISPES,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,110
10303,AMAZONAS,BONGARA,CUISPES,PARTIDO APRISTA PERUANO,51
10303,AMAZONAS,BONGARA,CUISPES,PARTIDO NACIONALISTA PERUANO,30
10304,AMAZONAS,BONGARA,CHISQUILLA,ACCION POPULAR,124
10304,AMAZONAS,BONGARA,CHISQUILLA,AGRUPACION INDEPENDIENTE SI CUMPLE,31
10304,AMAZONAS,BONGARA,CHISQUILLA,FUERZA DEMOCRATICA,26
10304,AMAZONAS,BONGARA,CHISQUILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,6
10304,AMAZONAS,BONGARA,CHISQUILLA,PARTIDO APRISTA PERUANO,24
10304,AMAZONAS,BONGARA,CHISQUILLA,PARTIDO NACIONALISTA PERUANO,6
10305,AMAZONAS,BONGARA,CHURUJA,ACCION POPULAR,128
10305,AMAZONAS,BONGARA,CHURUJA,AGRUPACION INDEPENDIENTE SI CUMPLE,30
10305,AMAZONAS,BONGARA,CHURUJA,FUERZA DEMOCRATICA,59
10305,AMAZONAS,BONGARA,CHURUJA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,6
10305,AMAZONAS,BONGARA,CHURUJA,PARTIDO APRISTA PERUANO,47
10305,AMAZONAS,BONGARA,CHURUJA,PARTIDO NACIONALISTA PERUANO,7
10306,AMAZONAS,BONGARA,FLORIDA,ACCION POPULAR,489
10306,AMAZONAS,BONGARA,FLORIDA,AGRUPACION INDEPENDIENTE SI CUMPLE,171
10306,AMAZONAS,BONGARA,FLORIDA,FUERZA DEMOCRATICA,688
10306,AMAZONAS,BONGARA,FLORIDA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,159
10306,AMAZONAS,BONGARA,FLORIDA,PARTIDO APRISTA PERUANO,338
10306,AMAZONAS,BONGARA,FLORIDA,PARTIDO NACIONALISTA PERUANO,110
10307,AMAZONAS,BONGARA,RECTA,ACCION POPULAR,86
10307,AMAZONAS,BONGARA,RECTA,AGRUPACION INDEPENDIENTE SI CUMPLE,4
10307,AMAZONAS,BONGARA,RECTA,FUERZA DEMOCRATICA,139
10307,AMAZONAS,BONGARA,RECTA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,6
10307,AMAZONAS,BONGARA,RECTA,PARTIDO APRISTA PERUANO,28
10307,AMAZONAS,BONGARA,RECTA,PARTIDO NACIONALISTA PERUANO,9
10308,AMAZONAS,BONGARA,SAN CARLOS,ACCION POPULAR,103
10308,AMAZONAS,BONGARA,SAN CARLOS,AGRUPACION INDEPENDIENTE SI CUMPLE,3
10308,AMAZONAS,BONGARA,SAN CARLOS,FUERZA DEMOCRATICA,41
10308,AMAZONAS,BONGARA,SAN CARLOS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,65
10308,AMAZONAS,BONGARA,SAN CARLOS,PARTIDO APRISTA PERUANO,90
10308,AMAZONAS,BONGARA,SAN CARLOS,PARTIDO NACIONALISTA PERUANO,37
10309,AMAZONAS,BONGARA,SHIPASBAMBA,ACCION POPULAR,130
10309,AMAZONAS,BONGARA,SHIPASBAMBA,AGRUPACION INDEPENDIENTE SI CUMPLE,36
10309,AMAZONAS,BONGARA,SHIPASBAMBA,FUERZA DEMOCRATICA,157
10309,AMAZONAS,BONGARA,SHIPASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,98
10309,AMAZONAS,BONGARA,SHIPASBAMBA,PARTIDO APRISTA PERUANO,77
10309,AMAZONAS,BONGARA,SHIPASBAMBA,PARTIDO NACIONALISTA PERUANO,72
10310,AMAZONAS,BONGARA,VALERA,ACCION POPULAR,209
10310,AMAZONAS,BONGARA,VALERA,AGRUPACION INDEPENDIENTE SI CUMPLE,52
10310,AMAZONAS,BONGARA,VALERA,FUERZA DEMOCRATICA,72
10310,AMAZONAS,BONGARA,VALERA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,52
10310,AMAZONAS,BONGARA,VALERA,PARTIDO APRISTA PERUANO,17
10310,AMAZONAS,BONGARA,VALERA,PARTIDO NACIONALISTA PERUANO,28
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,ACCION POPULAR,509
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,AGRUPACION INDEPENDIENTE SI CUMPLE,227
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,FUERZA DEMOCRATICA,585
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,194
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,PARTIDO APRISTA PERUANO,261
10311,AMAZONAS,BONGARA,YAMBRASBAMBA,PARTIDO NACIONALISTA PERUANO,64
10312,AMAZONAS,BONGARA,JAZAN,ACCION POPULAR,987
10312,AMAZONAS,BONGARA,JAZAN,AGRUPACION INDEPENDIENTE SI CUMPLE,293
10312,AMAZONAS,BONGARA,JAZAN,FUERZA DEMOCRATICA,512
10312,AMAZONAS,BONGARA,JAZAN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,751
10312,AMAZONAS,BONGARA,JAZAN,PARTIDO APRISTA PERUANO,338
10312,AMAZONAS,BONGARA,JAZAN,PARTIDO NACIONALISTA PERUANO,554
10401,AMAZONAS,LUYA,LAMUD,ACCION POPULAR,95
10401,AMAZONAS,LUYA,LAMUD,AGRUPACION INDEPENDIENTE SI CUMPLE,100
10401,AMAZONAS,LUYA,LAMUD,FUERZA DEMOCRATICA,457
10401,AMAZONAS,LUYA,LAMUD,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,36
10401,AMAZONAS,LUYA,LAMUD,PARTIDO APRISTA PERUANO,85
10401,AMAZONAS,LUYA,LAMUD,PARTIDO NACIONALISTA PERUANO,101
10402,AMAZONAS,LUYA,CAMPORREDONDO,ACCION POPULAR,281
10402,AMAZONAS,LUYA,CAMPORREDONDO,AGRUPACION INDEPENDIENTE SI CUMPLE,316
10402,AMAZONAS,LUYA,CAMPORREDONDO,FUERZA DEMOCRATICA,564
10402,AMAZONAS,LUYA,CAMPORREDONDO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,251
10402,AMAZONAS,LUYA,CAMPORREDONDO,PARTIDO APRISTA PERUANO,228
10402,AMAZONAS,LUYA,CAMPORREDONDO,PARTIDO NACIONALISTA PERUANO,214
10403,AMAZONAS,LUYA,COCABAMBA,ACCION POPULAR,151
10403,AMAZONAS,LUYA,COCABAMBA,AGRUPACION INDEPENDIENTE SI CUMPLE,27
10403,AMAZONAS,LUYA,COCABAMBA,FUERZA DEMOCRATICA,56
10403,AMAZONAS,LUYA,COCABAMBA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,35
10403,AMAZONAS,LUYA,COCABAMBA,PARTIDO APRISTA PERUANO,224
10403,AMAZONAS,LUYA,COCABAMBA,PARTIDO NACIONALISTA PERUANO,55
10404,AMAZONAS,LUYA,COLCAMAR,ACCION POPULAR,250
10404,AMAZONAS,LUYA,COLCAMAR,AGRUPACION INDEPENDIENTE SI CUMPLE,129
10404,AMAZONAS,LUYA,COLCAMAR,FUERZA DEMOCRATICA,82
10404,AMAZONAS,LUYA,COLCAMAR,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,169
10404,AMAZONAS,LUYA,COLCAMAR,PARTIDO APRISTA PERUANO,147
10404,AMAZONAS,LUYA,COLCAMAR,PARTIDO NACIONALISTA PERUANO,156
10405,AMAZONAS,LUYA,CONILA,ACCION POPULAR,137
10405,AMAZONAS,LUYA,CONILA,AGRUPACION INDEPENDIENTE SI CUMPLE,128
10405,AMAZONAS,LUYA,CONILA,FUERZA DEMOCRATICA,169
10405,AMAZONAS,LUYA,CONILA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,24
10405,AMAZONAS,LUYA,CONILA,PARTIDO APRISTA PERUANO,268
10405,AMAZONAS,LUYA,CONILA,PARTIDO NACIONALISTA PERUANO,129
10406,AMAZONAS,LUYA,INGUILPATA,ACCION POPULAR,92
10406,AMAZONAS,LUYA,INGUILPATA,AGRUPACION INDEPENDIENTE SI CUMPLE,43
10406,AMAZONAS,LUYA,INGUILPATA,FUERZA DEMOCRATICA,62
10406,AMAZONAS,LUYA,INGUILPATA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,13
10406,AMAZONAS,LUYA,INGUILPATA,PARTIDO APRISTA PERUANO,74
10406,AMAZONAS,LUYA,INGUILPATA,PARTIDO NACIONALISTA PERUANO,74
10407,AMAZONAS,LUYA,LONGUITA,ACCION POPULAR,10
10407,AMAZONAS,LUYA,LONGUITA,AGRUPACION INDEPENDIENTE SI CUMPLE,55
10407,AMAZONAS,LUYA,LONGUITA,FUERZA DEMOCRATICA,93
10407,AMAZONAS,LUYA,LONGUITA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1
10407,AMAZONAS,LUYA,LONGUITA,PARTIDO APRISTA PERUANO,85
10407,AMAZONAS,LUYA,LONGUITA,PARTIDO NACIONALISTA PERUANO,68
10408,AMAZONAS,LUYA,LONYA CHICO,ACCION POPULAR,58
10408,AMAZONAS,LUYA,LONYA CHICO,AGRUPACION INDEPENDIENTE SI CUMPLE,62
10408,AMAZONAS,LUYA,LONYA CHICO,FUERZA DEMOCRATICA,116
10408,AMAZONAS,LUYA,LONYA CHICO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,26
10408,AMAZONAS,LUYA,LONYA CHICO,PARTIDO APRISTA PERUANO,68
10408,AMAZONAS,LUYA,LONYA CHICO,PARTIDO NACIONALISTA PERUANO,145
10409,AMAZONAS,LUYA,LUYA,ACCION POPULAR,390
