model,variable,coef,se,pvalue,nobs,r2
m2,C(ubigeo)[T.80526],-0.16513285145823237,0.0030261779150667248,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80528],-0.08927047677407916,0.0015662942642421934,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80529],-0.021669271923599694,0.0032842395620784246,4.168616830043193e-11,51862,0.034120678215294964
m2,C(ubigeo)[T.80530],-0.08927047677411104,0.0015662942642403722,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80531],-0.12197418375727723,0.0013260389862519524,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80532],-0.1286371833684824,0.0012083710071214494,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80534],-0.08927047677406223,0.001566294264240849,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80601],-0.15166105684640074,0.002870162776016756,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80602],0.1164042547296773,0.0029721942295310214,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80603],-0.011765455665239226,0.0022137411751336523,1.0681054588735267e-07,51862,0.034120678215294964
m2,C(ubigeo)[T.80605],-0.0705771103691831,0.0021446381866564264,1.65394966962346e-237,51862,0.034120678215294964
m2,C(ubigeo)[T.80606],-0.09709953861964632,0.0024859601879069436,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80607],-0.14726606285013605,0.0027837271292885726,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80608],-0.07412010598802068,0.0018752746876820783,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80609],-0.06838182090047544,0.001110184656241202,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80610],-0.12132278450286502,0.002551642508236921,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80611],-0.07653820146934123,0.0016992777225412182,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80612],-0.10816755636686529,0.0023131902858656355,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80613],-0.12230080269156637,0.0031589861950217556,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80614],-0.015518838729987878,0.0009414085916873857,4.726305515322224e-61,51862,0.034120678215294964
m2,C(ubigeo)[T.80615],-0.11215157306000288,0.002614589290142214,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80616],-0.07663213112321964,0.002019397634971637,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80702],-0.13958401811461804,0.001726213609295378,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80703],-0.10149942469535228,0.0018573055691867278,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80704],-0.1315820865858128,0.002029014132961685,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80705],-0.08936595538721061,0.0011458643445215653,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80706],-0.1301020830612071,0.0019709075476856824,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80707],-0.11916922528750878,0.0019886714524571373,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80708],-0.0947528197381395,0.0021324332527855455,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80709],-0.15744307023056198,0.0024826077117553716,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80710],-0.11092541534055098,0.0020368940902787866,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.80711],-0.13011201469855574,0.0014158314274308164,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90102],-0.201900882124667,0.004303119706951273,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90103],-0.19221274671447805,0.004061196867713485,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90104],-0.1874474749801587,0.004132187748301223,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90105],-0.16939385026075543,0.003298324969364662,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90106],-0.1768436660572429,0.0035343467021255025,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90107],-0.18102809968051434,0.003735962724013842,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90108],-0.1919540764733691,0.004092621731117011,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90109],-0.1304623318986111,0.0029133445433299505,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90110],-0.21015794792831702,0.005230389238842099,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90111],-0.2093558453256173,0.004648300705483652,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90112],-0.11020539557634933,0.001151450463382535,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90113],-0.19288344666787138,0.002831781789179036,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90202],-0.14363578662292256,0.002230205118549903,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90203],-0.17287052974908051,0.0035313250060754024,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90204],-0.1798841310863207,0.003346809181458196,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90205],-0.17959569848507476,0.003530117254578447,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90206],-0.1702520885275183,0.0039358393400363515,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90207],-0.1883014146071684,0.003954365922347854,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90208],-0.17147844100450493,0.003503106067162833,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90307],0.04810647671733105,0.002896767370101531,6.2067768440745476e-62,51862,0.034120678215294964
m2,C(ubigeo)[T.90312],-0.11965020532982451,0.002666413481805738,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90314],-0.1493479624884427,0.0026875275997366894,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90316],-0.10025752399404153,0.002033267113485683,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90317],-0.17067232994725615,0.003525108199466499,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90321],-0.1334655315227313,0.002824213821620708,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90322],-0.11236937328017729,0.0027910807763416976,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90323],-0.1707717779041903,0.0035133971538109485,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90402],-0.15924884029661548,0.003985193424883887,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90403],-0.16469488398304943,0.0036814636996879016,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90404],-0.1832737033762866,0.003787291741865005,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90405],-0.11963296036148917,0.002534767267015768,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90406],-0.1710663181174956,0.0034529942024207703,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90407],-0.17373048520637122,0.00349649228488887,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90408],-0.11292123087054166,0.0026415438716280654,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90409],-0.16027726970455056,0.003503204487654445,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90410],-0.10955568128596152,0.0022457345431799803,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90411],-0.1509780644056565,0.0030509373483789265,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90502],-0.15231492939087177,0.0033992193268344486,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90505],-0.07485392045256326,0.0017490008656228773,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90506],-0.16970016278384312,0.002269181009590587,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90507],-0.12863718336861527,0.0012083710071190534,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90602],-0.19699376497539672,0.004153847661845987,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90603],-0.17540154903190794,0.003490161410326977,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90604],-0.2067868999297054,0.004321486782881038,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90605],-0.18408045023329903,0.003818730715436351,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90606],-0.17831294529960295,0.004178120175489028,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90607],-0.11896480144347026,0.0016446633810685534,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90608],-0.1712990953705745,0.002106329719151874,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90609],-0.15208830181701005,0.0017955542595108464,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90610],-0.1712990953705704,0.0021063297191527865,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90702],-0.1847294384875328,0.004070970130744934,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90704],-0.17301978246543107,0.003717708914993001,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90706],-0.16545139495637157,0.0036307010399829753,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90801],-0.018674067662174942,0.003987707412932551,2.828332280621893e-06,51862,0.034120678215294964
m2,C(ubigeo)[T.90803],-0.15010554027834605,0.0032251541385570595,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90804],-0.17820591997784704,0.0034421596481049054,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90805],-0.17751543114786889,0.0037455580547362203,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90902],-0.1491638743943849,0.0031713633599656254,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90903],-0.15023757170763505,0.003168956650078536,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.90904],-0.14144912214510685,0.002979624913301097,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91002],-0.17270537419933663,0.0038919721436640265,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91003],-0.1628668786686176,0.003627670732374562,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91004],-0.11666461827062667,0.0030612354650425824,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91005],-0.1133004038301114,0.00249895873195007,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91006],-0.18506232225044225,0.004101937946717573,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91007],-0.17726464310792156,0.003809591574815427,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91102],-0.16808641863916876,0.0035739613078622297,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91103],-0.13156004432241333,0.0028736516323611015,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91104],-0.1839601641586701,0.003947520207750108,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91105],-0.189865205843979,0.003970022062443005,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91106],-0.19639238474227047,0.004036526262477653,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91107],-0.13191796309815895,0.002935533851736696,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.91108],-0.18782516651946723,0.003961672998644892,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100102],-0.16978969847110228,0.004334863705910728,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100103],-0.15600468509744408,0.004176505753295604,2.2732735203891563e-305,51862,0.034120678215294964
m2,C(ubigeo)[T.100104],-0.17219015157895412,0.004357061842923377,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100105],-0.13044375593991517,0.003930736098100121,1.7381923133183853e-241,51862,0.034120678215294964
m2,C(ubigeo)[T.100106],-0.16242940913966408,0.004248848778379767,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100107],-0.13234421637188923,0.0040954310616526796,4.294089483432121e-229,51862,0.034120678215294964
m2,C(ubigeo)[T.100108],-0.15320453397838624,0.004114151626842783,1.631039460803973e-303,51862,0.034120678215294964
m2,C(ubigeo)[T.100109],-0.17452949177629346,0.004353240330973837,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100110],-0.1657044410561462,0.004263635644434212,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100111],-0.12891242896758118,0.0038424846891190836,9.236648051986421e-247,51862,0.034120678215294964
m2,C(ubigeo)[T.100112],-0.14986786975968103,0.004092454220389527,1.347748201299573e-293,51862,0.034120678215294964
m2,C(ubigeo)[T.100113],-0.1632452522780689,0.004124416506956676,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100114],-0.14186249440869952,0.004034224920852915,6.918778288741545e-271,51862,0.034120678215294964
m2,C(ubigeo)[T.100202],-0.1596439742864646,0.004598582158000842,4.532928765229492e-264,51862,0.034120678215294964
m2,C(ubigeo)[T.100203],-0.1558378306200208,0.004134512706652596,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100204],-0.15693308527105274,0.0042292921167373185,2.2292516929643814e-301,51862,0.034120678215294964
m2,C(ubigeo)[T.100205],-0.16720638810209656,0.004335434768050777,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100206],-0.011635393991938033,0.004445804804239171,0.008866409846962632,51862,0.034120678215294964
m2,C(ubigeo)[T.100207],-0.1803916034226472,0.004408650369112013,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100208],-0.1457395018812158,0.004066792797228635,2.9878436232250173e-281,51862,0.034120678215294964
m2,C(ubigeo)[T.100209],0.04894033199497705,0.004298978909083333,5.0140015598600086e-30,51862,0.034120678215294964
m2,C(ubigeo)[T.100210],-0.18635604727945188,0.004556490145196647,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100211],-0.08230013222051707,0.004491638430446262,5.427408663059485e-75,51862,0.034120678215294964
m2,C(ubigeo)[T.100302],-0.16513513280173495,0.004256778918515354,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100303],-0.14122764336886234,0.004096890316637155,2.114846354671562e-260,51862,0.034120678215294964
m2,C(ubigeo)[T.100304],-0.1676428453672544,0.004282948078628666,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100305],-0.16441033444131284,0.0042637295178107925,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100402],-0.017321211671139168,0.0035497364151072146,1.0631368642752873e-06,51862,0.034120678215294964
m2,C(ubigeo)[T.100403],-0.139382371006027,0.004411760487164912,4.5537817818793256e-219,51862,0.034120678215294964
m2,C(ubigeo)[T.100404],-0.160398438235285,0.004590962491577108,1.9793222422506395e-267,51862,0.034120678215294964
m2,C(ubigeo)[T.100405],-0.12862727822004896,0.004583269829094891,2.6563487900916457e-173,51862,0.034120678215294964
m2,C(ubigeo)[T.100406],-0.15961273615621982,0.004266892499632414,2.97815072544126e-306,51862,0.034120678215294964
m2,C(ubigeo)[T.100407],-0.16405394326293352,0.004023857266365307,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100408],-0.16483070114127654,0.004249654258005479,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.100502],-0.1325888211934201,0.004047969588813344,2.6282789232114463e-235,51862,0.034120678215294964
m2,C(ubigeo)[T.100503],-0.11632871562346171,0.0038826852844338153,3.173815630062275e-197,51862,0.034120678215294964
m2,C(ubigeo)[T.100504],-0.10996580860460818,0.003643486444337154,4.1457138388293664e-200,51862,0.034120678215294964
m2,C(ubigeo)[T.100505],0.00706172663720392,0.004417069651423882,0.10987935691587229,51862,0.034120678215294964
m2,C(ubigeo)[T.110103],-0.08131542890131323,0.0035385899562046406,7.454799243321932e-117,51862,0.034120678215294964
m2,C(ubigeo)[T.110104],-0.13441265567116606,0.003901256235112145,3.9655769496348245e-260,51862,0.034120678215294964
m2,C(ubigeo)[T.110105],-0.1479196416612967,0.003921836399181822,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110106],-0.11328794262150257,0.003618999826666022,4.1606208518761244e-215,51862,0.034120678215294964
m2,C(ubigeo)[T.110107],-0.08194913048160328,0.0032723104117543273,2.0704768856012363e-138,51862,0.034120678215294964
m2,C(ubigeo)[T.110108],-0.20829073994173658,0.0051786983361274,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110109],-0.07251084625749306,0.00305259991776332,1.0037660241627703e-124,51862,0.034120678215294964
m2,C(ubigeo)[T.110112],-0.15037576458414198,0.00451957611306745,9.782763105019116e-243,51862,0.034120678215294964
m2,C(ubigeo)[T.110113],-0.20916406423254158,0.005704487253497858,2.4903075055065624e-294,51862,0.034120678215294964
m2,C(ubigeo)[T.110114],-0.15786459922981189,0.004073812253062957,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110116],-0.16845185554534503,0.004537324319535834,1.077106765524729e-301,51862,0.034120678215294964
m2,C(ubigeo)[T.110118],-0.1692975839653121,0.004592765923170953,1.8930739029511232e-297,51862,0.034120678215294964
m2,C(ubigeo)[T.110119],-0.1320144864706424,0.003941444707280619,5.906780605189324e-246,51862,0.034120678215294964
m2,C(ubigeo)[T.110120],0.1043374563492197,0.004343149303556213,1.581762207739366e-127,51862,0.034120678215294964
m2,C(ubigeo)[T.110121],-0.12338161839610777,0.0038622346721657944,6.207773543450143e-224,51862,0.034120678215294964
m2,C(ubigeo)[T.110122],-0.18718086588732782,0.004494285302062221,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110123],-0.1840859319738534,0.004530517627451218,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110124],-0.11241511501926058,0.003860877399650461,2.221512392242437e-186,51862,0.034120678215294964
m2,C(ubigeo)[T.110125],-0.13447379902135226,0.003849145935957746,2.1121629616669347e-267,51862,0.034120678215294964
m2,C(ubigeo)[T.110126],-0.1688115707711812,0.003936311005112283,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110127],-0.17282224533788032,0.004372182177535231,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110128],-0.1951016192146078,0.004789358893958214,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110131],-0.1747841607468481,0.004477536988819892,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110132],-0.1697913643433677,0.004338723307086962,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110133],-0.18906345145418232,0.004629222513440309,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110134],-0.14193850917678402,0.004006797545160923,7.184171253016834e-275,51862,0.034120678215294964
m2,C(ubigeo)[T.110136],-0.12282712376366232,0.004062913249680931,9.191543629255674e-201,51862,0.034120678215294964
m2,C(ubigeo)[T.110202],-0.15768836122432625,0.004383036485477157,1.917542427475977e-283,51862,0.034120678215294964
m2,C(ubigeo)[T.110203],-0.1772715132799568,0.004424809380187546,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110204],-0.179094371753747,0.004298277548092234,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110205],-0.12444297959565306,0.0039591156103509035,7.39324628080828e-217,51862,0.034120678215294964
m2,C(ubigeo)[T.110206],-0.13554721542685247,0.004359566944436647,3.0992972048230624e-212,51862,0.034120678215294964
m2,C(ubigeo)[T.110207],-0.14532256308514402,0.004197963365685272,1.3829756084093713e-262,51862,0.034120678215294964
m2,C(ubigeo)[T.110208],-0.10648270648373345,0.003705705390105671,1.40270625171167e-181,51862,0.034120678215294964
m2,C(ubigeo)[T.110209],-0.054551688467064034,0.004128916273921878,7.470250591781227e-40,51862,0.034120678215294964
m2,C(ubigeo)[T.110210],-0.15378902550479687,0.004280813884258842,1.2356267252664685e-282,51862,0.034120678215294964
m2,C(ubigeo)[T.110211],-0.12539328244607828,0.004051617229342721,2.6249758841720578e-210,51862,0.034120678215294964
m2,C(ubigeo)[T.110212],-0.11769963529999658,0.003990555818659675,3.3819913548776814e-191,51862,0.034120678215294964
m2,C(ubigeo)[T.110213],-0.176230089852348,0.004540810178951228,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110214],-0.14623143461745614,0.004207034439627729,1.0208211695307466e-264,51862,0.034120678215294964
m2,C(ubigeo)[T.110215],-0.13188503682868155,0.0038733453933577264,4.144438057106189e-254,51862,0.034120678215294964
m2,C(ubigeo)[T.110302],-0.18076188110095276,0.0040568018882293135,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110303],-0.13797675432181303,0.004642215151994915,3.969747563035716e-194,51862,0.034120678215294964
m2,C(ubigeo)[T.110304],-0.14845706229130698,0.003990176020097571,5.5311484100505885e-303,51862,0.034120678215294964
m2,C(ubigeo)[T.110305],-0.1428429908862724,0.00407256598985254,1.6536362635524613e-269,51862,0.034120678215294964
m2,C(ubigeo)[T.110306],-0.13019298591798228,0.00463986479931244,3.0460028104441946e-173,51862,0.034120678215294964
m2,C(ubigeo)[T.110307],-0.15742444620007684,0.004213233034817552,1.4862837398537165e-305,51862,0.034120678215294964
m2,C(ubigeo)[T.110308],-0.13750746323870733,0.004168587691595525,1.2650593550472234e-238,51862,0.034120678215294964
m2,C(ubigeo)[T.110309],-0.1311341827133854,0.004342573165243626,2.5664884134745835e-200,51862,0.034120678215294964
m2,C(ubigeo)[T.110310],-0.09896382004554617,0.004662007376132139,5.296281999690544e-100,51862,0.034120678215294964
m2,C(ubigeo)[T.110311],-0.11708950082571636,0.0038265996386914916,1.2683221378105546e-205,51862,0.034120678215294964
m2,C(ubigeo)[T.110312],-0.10664810113397631,0.004630649450362786,2.2850584781781257e-117,51862,0.034120678215294964
m2,C(ubigeo)[T.110313],-0.1342075677129883,0.003927804381929087,7.080162261150091e-256,51862,0.034120678215294964
m2,C(ubigeo)[T.110314],-0.15413996499395008,0.004257070198677971,4.5573247699793284e-287,51862,0.034120678215294964
m2,C(ubigeo)[T.110315],-0.14628358058956312,0.00428790831804454,4.36471359220237e-255,51862,0.034120678215294964
m2,C(ubigeo)[T.110316],-0.13806355272194468,0.004201471488977938,7.995252467259345e-237,51862,0.034120678215294964
m2,C(ubigeo)[T.110317],-0.10017546339819011,0.004448449207964188,2.6925752526129485e-112,51862,0.034120678215294964
m2,C(ubigeo)[T.110318],-0.09714878466980108,0.003690482545594609,1.0151191769688927e-152,51862,0.034120678215294964
m2,C(ubigeo)[T.110319],-0.13354321412823755,0.004119182780139509,1.4423933276694682e-230,51862,0.034120678215294964
m2,C(ubigeo)[T.110320],-0.16347899321310755,0.004360140764024921,1.154878760283558e-307,51862,0.034120678215294964
m2,C(ubigeo)[T.110321],-0.14426524077100067,0.004688464358723759,6.55370230546456e-208,51862,0.034120678215294964
m2,C(ubigeo)[T.110322],-0.15064915057479572,0.004186410509739637,1.421558365459783e-283,51862,0.034120678215294964
m2,C(ubigeo)[T.110323],-0.1430730172659355,0.004595653780227404,8.821884317542316e-213,51862,0.034120678215294964
m2,C(ubigeo)[T.110324],-0.1416519197222573,0.004098462071974862,9.342909344965429e-262,51862,0.034120678215294964
m2,C(ubigeo)[T.110325],-0.11882176396106645,0.003668143193206849,3.4562523246329237e-230,51862,0.034120678215294964
m2,C(ubigeo)[T.110326],-0.11762334167856628,0.0038617255284725763,9.173515479761836e-204,51862,0.034120678215294964
m2,C(ubigeo)[T.110327],-0.11153102296156285,0.004006404551640581,1.4974506580726104e-170,51862,0.034120678215294964
m2,C(ubigeo)[T.110328],-0.16988904104206798,0.004369103269757112,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110329],-0.1070785829842691,0.004531512560158583,1.905903434694602e-123,51862,0.034120678215294964
m2,C(ubigeo)[T.110330],-0.11643081837512902,0.0042461097114710935,1.5586950976169594e-165,51862,0.034120678215294964
m2,C(ubigeo)[T.110331],-0.13972900303556582,0.004232007159725586,4.602223796707382e-239,51862,0.034120678215294964
m2,C(ubigeo)[T.110332],-0.07134505657599817,0.0034141984870758244,5.752679357058651e-97,51862,0.034120678215294964
m2,C(ubigeo)[T.110333],-0.13018063184207143,0.004639872300902951,3.286775738758488e-173,51862,0.034120678215294964
m2,C(ubigeo)[T.110334],-0.1832331567796312,0.004382549774231704,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110402],-0.15228606994726085,0.004144343120113919,1.3705285179300618e-295,51862,0.034120678215294964
m2,C(ubigeo)[T.110403],-0.14394788550666293,0.004271752426166552,6.264065712040123e-249,51862,0.034120678215294964
m2,C(ubigeo)[T.110404],-0.15206257241732096,0.004100690685212794,5.442402415525451e-301,51862,0.034120678215294964
m2,C(ubigeo)[T.110502],-0.16514773129042426,0.004369343228969984,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110503],-0.16192386698707656,0.004199772474982276,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110504],-0.17288958228058593,0.00435764355553153,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110505],-0.17152445412376907,0.004378262466525681,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110506],-0.1626734440167667,0.004276083745651683,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110507],-0.14451287200918894,0.003923449280130698,5.449595035268812e-297,51862,0.034120678215294964
m2,C(ubigeo)[T.110508],-0.16739463588758777,0.004368606268249305,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110509],0.061454794607051715,0.0040626293137429,1.0772584715883957e-51,51862,0.034120678215294964
m2,C(ubigeo)[T.110602],-0.11187327913485506,0.0038109435065345697,2.015309031091921e-189,51862,0.034120678215294964
m2,C(ubigeo)[T.110603],-0.10576623339001504,0.00369209283925281,1.7627804034485882e-180,51862,0.034120678215294964
m2,C(ubigeo)[T.110604],-0.11860683396060666,0.0037137647124240508,8.163705355625734e-224,51862,0.034120678215294964
m2,C(ubigeo)[T.110605],-0.1784205986987362,0.0041023318326905206,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110606],-0.13986090506173743,0.0038381589456451533,1.0059521935861367e-290,51862,0.034120678215294964
m2,C(ubigeo)[T.110607],0.0021245008186989833,0.0031731250083437148,0.5031577654035659,51862,0.034120678215294964
m2,C(ubigeo)[T.110608],-0.14414231484274287,0.004491896816813132,6.195695880874827e-226,51862,0.034120678215294964
m2,C(ubigeo)[T.110609],-0.1469949535177169,0.004011845066205379,6.546015136055748e-294,51862,0.034120678215294964
m2,C(ubigeo)[T.110610],-0.16950295259327935,0.004353525278331458,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110702],-0.1708677404781409,0.004187048315190465,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110703],-0.16507229921095146,0.0043177489377889,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110704],-0.18928093826868783,0.004670470814977903,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110705],-0.1525744675122028,0.003909144999702598,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110706],-0.1891777081363224,0.004662457254535714,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110707],-0.17725588791951663,0.004381989619186046,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110708],-0.15316961613514435,0.004389694071834469,9.49183465467559e-267,51862,0.034120678215294964
m2,C(ubigeo)[T.110709],-0.1569307806971292,0.00366507408934179,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110802],-0.18782741565082997,0.004603595845327527,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110803],-0.15991948384755506,0.0044327452625441315,5.233110661045824e-285,51862,0.034120678215294964
m2,C(ubigeo)[T.110804],-0.15965740335681658,0.004486817277137162,2.506766094914688e-277,51862,0.034120678215294964
m2,C(ubigeo)[T.110805],-0.19556545483866744,0.004671634988009695,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110806],-0.19087380226837597,0.004676912977642537,0.0,51862,0.034120678215294964
m2,C(ubigeo)[T.110902],-0.1607493426511879,0.004320843072950883,6.049689237968091e-303,51862,0.034120678215294964
m2,C(ubigeo)[T.110903],-0.13805159716457105,0.0042086021389627516,5.469778208053341e-236,51862,0.034120678215294964
