variable,coef,se,pvalue
C(ubigeo)[T.30216],-0.06587758164554113,0.0016319005918692614,0.0
C(ubigeo)[T.30217],-0.12638250444756918,0.0026702188513848557,0.0
C(ubigeo)[T.30302],-0.1815581449369363,0.0034768729378742364,0.0
C(ubigeo)[T.30303],-0.10595924986639121,0.0020161191712140397,0.0
C(ubigeo)[T.30304],-0.17537608067206134,0.0041006207803573,0.0
C(ubigeo)[T.30305],-0.14692984961896177,0.002689146296773595,0.0
C(ubigeo)[T.30306],-0.17109932683301562,0.0031593711338009454,0.0
C(ubigeo)[T.30307],-0.1889778602955363,0.003979032358315726,0.0
C(ubigeo)[T.30308],-0.15737718462665123,0.003202317628989493,0.0
C(ubigeo)[T.30309],-0.1355399810780483,0.002326056781790239,0.0
C(ubigeo)[T.30310],-0.18343730931368207,0.003472054643396323,0.0
C(ubigeo)[T.30311],-0.1771564860716549,0.0042471557357266565,0.0
C(ubigeo)[T.30312],-0.12206639431807362,0.002317143946030974,0.0
C(ubigeo)[T.30313],-0.15675020121857877,0.0037913166928619825,0.0
C(ubigeo)[T.30314],-0.08116594491486938,0.0021662319514295734,2.977289943965676e-307
C(ubigeo)[T.30315],-0.12744135059438202,0.00340809542929893,4.943404441604632e-306
C(ubigeo)[T.30316],-0.14810530672950886,0.0025501464422768754,0.0
C(ubigeo)[T.30317],-0.12638383324930455,0.002739099272331417,0.0
C(ubigeo)[T.30318],-0.15699029979304285,0.003100648972503276,0.0
C(ubigeo)[T.30319],-0.103931384206939,0.0024813399459750226,0.0
C(ubigeo)[T.30320],0.14171793080945325,0.00155637060430933,0.0
C(ubigeo)[T.30402],-0.10078534062895012,0.0028717575511237312,7.936377827355742e-270
C(ubigeo)[T.30403],-0.0731765436640964,0.0018701648023219694,0.0
C(ubigeo)[T.30404],-0.010881562180591308,0.0029795821940953116,0.00026016234667389487
C(ubigeo)[T.30405],-0.13168083674916026,0.002987913499972204,0.0
C(ubigeo)[T.30406],-0.13731335873143838,0.003082854344452966,0.0
C(ubigeo)[T.30407],-0.11390216389126137,0.0026876171279796223,0.0
C(ubigeo)[T.30502],-0.13421994680619237,0.0032108405264285648,0.0
C(ubigeo)[T.30503],-0.17637765286815496,0.0035892621995419448,0.0
C(ubigeo)[T.30504],-0.16514312118448532,0.0031193564391380083,0.0
C(ubigeo)[T.30505],-0.16148317233754986,0.002555479279118744,0.0
C(ubigeo)[T.30506],-0.12203043366603489,0.0026034952624217496,0.0
C(ubigeo)[T.30602],-0.1317599487501418,0.0026480052116569703,0.0
C(ubigeo)[T.30603],-0.07908542279020102,0.0019479983772706915,0.0
C(ubigeo)[T.30604],-0.0835897537653886,0.0019551743241251604,0.0
C(ubigeo)[T.30605],-0.15773342471019952,0.0031502367480714002,0.0
C(ubigeo)[T.30606],-0.06099585013203177,0.0017441412109508623,6.027914483182675e-268
C(ubigeo)[T.30607],-0.148278062497479,0.0027182005849668723,0.0
C(ubigeo)[T.30608],-0.12538708068351745,0.0026037359465967444,0.0
C(ubigeo)[T.30609],-0.027383529146824435,0.002662336870503679,8.189559258049561e-25
C(ubigeo)[T.30610],-0.06004056626126481,0.0012330584618475404,0.0
C(ubigeo)[T.30611],-0.013762841076903584,0.001028044591305096,7.164803378094298e-41
C(ubigeo)[T.30612],-0.12547606318659305,0.0025916583305143426,0.0
C(ubigeo)[T.30613],-0.00966322572550219,0.0010227501086342286,3.444557171711811e-21
C(ubigeo)[T.30614],-0.09764783964514784,0.0020861347413849234,0.0
C(ubigeo)[T.30702],-0.15592979374318577,0.00301757240949972,0.0
C(ubigeo)[T.30703],-0.14323661401492457,0.002707316783564384,0.0
C(ubigeo)[T.30704],-0.13940550751549186,0.0027127818447986165,0.0
C(ubigeo)[T.30705],-0.1746723042532792,0.0032322943117823973,0.0
C(ubigeo)[T.30706],-0.15888576094566204,0.003008480545348884,0.0
C(ubigeo)[T.30707],-0.15867022542392875,0.003594235399435502,0.0
C(ubigeo)[T.30708],-0.12906865191246308,0.002501576974000807,0.0
C(ubigeo)[T.30709],-0.0916992321928598,0.003080069036627488,9.054479546951102e-195
C(ubigeo)[T.30710],-0.09169923219277756,0.0030800690366315315,9.05447956470411e-195
C(ubigeo)[T.30711],-0.13681753254030174,0.0035153723690776483,0.0
C(ubigeo)[T.40102],-0.21303327750708834,0.00515745425609288,0.0
C(ubigeo)[T.40103],-0.21048821991867453,0.004893299902049606,0.0
C(ubigeo)[T.40104],-0.17737569535390224,0.004430939531549916,0.0
C(ubigeo)[T.40105],-0.17857179965947073,0.003920693849040404,0.0
C(ubigeo)[T.40106],-0.20907339099996572,0.004929543763551916,0.0
C(ubigeo)[T.40107],-0.20738455308498416,0.004753088521833116,0.0
C(ubigeo)[T.40108],-0.17469890782790015,0.004424645384092077,0.0
C(ubigeo)[T.40109],-0.21419612335373955,0.005250355423618108,0.0
C(ubigeo)[T.40110],-0.1514895134661443,0.004159893016656149,2.3178362489233148e-290
C(ubigeo)[T.40111],-0.16810739144698003,0.004398249588693445,0.0
C(ubigeo)[T.40112],-0.13501579563497473,0.004502199457380309,1.3714917659020885e-197
C(ubigeo)[T.40113],-0.130552163893513,0.004103130284392355,3.684408203337811e-222
C(ubigeo)[T.40114],-0.2045105198712041,0.004556557473984009,0.0
C(ubigeo)[T.40115],-0.151159233128055,0.004215855250015861,1.5403877153378266e-281
C(ubigeo)[T.40116],-0.15908442295358266,0.004051760981619981,0.0
C(ubigeo)[T.40117],-0.0473791512965989,0.004362877136739518,1.7951101052188185e-27
C(ubigeo)[T.40118],-0.15731686621028415,0.003935963979840774,0.0
C(ubigeo)[T.40119],-0.2268884643406483,0.004995549322403234,0.0
C(ubigeo)[T.40120],-0.17553406978423475,0.0037734332555769876,0.0
C(ubigeo)[T.40121],-0.19869807174248416,0.0048298426561543045,0.0
C(ubigeo)[T.40122],-0.17733684380878056,0.003793181446187803,0.0
C(ubigeo)[T.40123],-0.20423410300556838,0.00484711245810749,0.0
C(ubigeo)[T.40124],-0.15668740243461432,0.003889872557559748,0.0
C(ubigeo)[T.40125],-0.19106538968920236,0.0046989543175622196,0.0
C(ubigeo)[T.40126],-0.21204692493685923,0.0048950773160672655,0.0
C(ubigeo)[T.40127],-0.20967795093114702,0.004805437298277743,0.0
C(ubigeo)[T.40128],-0.2106853504708261,0.00492524175512676,0.0
C(ubigeo)[T.40129],-0.2110577344011507,0.005211539630404732,0.0
C(ubigeo)[T.40202],-0.024054071322619712,0.004135634099452506,6.01659532793338e-09
C(ubigeo)[T.40203],-0.11038837379443582,0.0038497208424050334,7.962510740676854e-181
C(ubigeo)[T.40204],-0.17266521356797174,0.003945755382017597,0.0
C(ubigeo)[T.40205],-0.10227333545697856,0.0037473164564157543,5.218008907903572e-164
C(ubigeo)[T.40206],-0.13845937857136342,0.004035476975314332,5.465292577879162e-258
C(ubigeo)[T.40207],-0.11060725665131758,0.003721926039606829,4.529437428827243e-194
C(ubigeo)[T.40208],-0.0178925442399022,0.0044161901695033545,5.0873099269156316e-05
C(ubigeo)[T.40209],-0.08278209882490618,0.0035826511075092203,3.994315412551704e-118
C(ubigeo)[T.40210],0.008079761274365521,0.004171794650516951,0.05277479701597411
C(ubigeo)[T.40211],-0.03123287766245166,0.0027480291455141766,6.206838368059428e-30
C(ubigeo)[T.40212],-0.12559906391591688,0.003952390056687345,1.3034413906781315e-221
C(ubigeo)[T.40213],-0.0772644120029161,0.0036814041573151016,8.485859422343903e-98
C(ubigeo)[T.40214],-0.1143224672888132,0.004297500922986826,6.422009395333577e-156
C(ubigeo)[T.40215],-0.023842398731619596,0.0033183798266359426,6.723095665681997e-13
C(ubigeo)[T.40216],-0.1448493273544626,0.004234555732459266,1.935623636943475e-256
C(ubigeo)[T.40217],-0.15167379848330376,0.004042579870208903,4.503752467854251e-308
C(ubigeo)[T.40218],-0.05494286983617788,0.004214394391318087,7.540907257355014e-39
C(ubigeo)[T.40219],-0.09991999941114443,0.0031500253606015884,8.136257295858672e-221
C(ubigeo)[T.40220],-0.20020724687464553,0.004417197617412852,0.0
C(ubigeo)[T.40302],-0.15993138305134222,0.0040331909230116834,0.0
C(ubigeo)[T.40303],-0.14490839246556347,0.0038884983189788904,5.85677810155526e-304
C(ubigeo)[T.40304],-0.13292266038347406,0.003917051583721716,2.0746119720422156e-252
C(ubigeo)[T.40305],-0.1771275115045852,0.004147590944757179,0.0
C(ubigeo)[T.40306],-0.1727454460537428,0.004198200626506283,0.0
C(ubigeo)[T.40307],-0.11551074042637492,0.003747572951322945,1.2965427074358147e-208
C(ubigeo)[T.40308],-0.1981440523864437,0.004491289582320215,0.0
C(ubigeo)[T.40402],-0.1820891222185647,0.004513148475881079,0.0
C(ubigeo)[T.40403],-0.12642441759282635,0.004532413116393024,3.208078494653328e-171
C(ubigeo)[T.40404],-0.05320390521255075,0.0045849791874345075,3.934516421766468e-31
C(ubigeo)[T.40405],-0.1327558914724419,0.004020227902747322,3.928768543394811e-239
C(ubigeo)[T.40406],-0.07970291722716209,0.003949912661886892,1.515737502957871e-90
C(ubigeo)[T.40407],-0.18364660655646398,0.004761275391714239,0.0
C(ubigeo)[T.40408],-0.1376982261270217,0.004503589301582588,2.6140698298017734e-205
C(ubigeo)[T.40409],-0.07619103536654366,0.0044920068255222085,1.5833543130990905e-64
C(ubigeo)[T.40410],-0.09381941918686718,0.004423044548792221,7.478641497183791e-100
C(ubigeo)[T.40411],-0.1529664847187197,0.0043911511921805755,7.14181299483027e-266
C(ubigeo)[T.40412],-0.11509971670830066,0.00438564912592122,8.232289537895846e-152
C(ubigeo)[T.40413],-0.037420906613561164,0.0044923632389823175,8.091522285358849e-17
C(ubigeo)[T.40502],-0.12548690995414175,0.0037507423717622404,2.066707858750241e-245
C(ubigeo)[T.40503],-0.11021553068096854,0.0044056475546459415,4.00607447188504e-138
C(ubigeo)[T.40504],-0.10095376876217399,0.004340383810474706,1.1486246780042192e-119
C(ubigeo)[T.40505],-0.07148205269340964,0.0033728677955227825,1.1020508403727774e-99
C(ubigeo)[T.40506],-0.15671115563974855,0.003971466877198906,0.0
C(ubigeo)[T.40507],-0.10572015959594565,0.003957410319459658,3.195489086942322e-157
C(ubigeo)[T.40508],-0.12067505410218837,0.004301056108213877,3.274587433709316e-173
C(ubigeo)[T.40509],-0.16904168850487272,0.003760578531413237,0.0
C(ubigeo)[T.40510],-0.11977465778222478,0.0037970743641285195,2.1717505314837397e-218
C(ubigeo)[T.40511],-0.06281345820762706,0.0044427736237315565,2.2041273365467328e-45
C(ubigeo)[T.40512],-0.07687809461902251,0.0037029092103942037,9.642827175931251e-96
C(ubigeo)[T.40513],-0.029233454670844563,0.003787072141333394,1.1699242771559874e-14
C(ubigeo)[T.40514],-0.14007570850836304,0.004091513143796675,7.126246597020676e-257
C(ubigeo)[T.40602],-0.11978894649503481,0.004114591401263808,2.4431543401452052e-186
C(ubigeo)[T.40603],-0.12938953240436676,0.003818167607790245,1.0056020567860512e-251
C(ubigeo)[T.40604],-0.0889096360304738,0.004139151026115312,2.386708721285207e-102
C(ubigeo)[T.40605],-0.12409153535528114,0.003771657520719523,2.122365360962563e-237
C(ubigeo)[T.40606],-0.13103610325116608,0.004084905412645855,8.901939521393564e-226
C(ubigeo)[T.40607],-0.13297189495942982,0.004159729328722677,3.1891555315051e-224
C(ubigeo)[T.40608],-0.09481710833298267,0.0038829481889200435,1.0787956745349441e-131
C(ubigeo)[T.40702],-0.18666310962942953,0.003996379724219178,0.0
C(ubigeo)[T.40703],-0.1509837128370126,0.003658802599260549,0.0
C(ubigeo)[T.40704],-0.16147084339122877,0.003993378016776747,0.0
C(ubigeo)[T.40705],-0.10509841688589187,0.0035335283808006998,2.1238317099751693e-194
C(ubigeo)[T.40706],-0.1797146799649745,0.004149351358750495,0.0
C(ubigeo)[T.40802],-0.15808713968876864,0.004216993273315663,1.4385243231116142e-307
C(ubigeo)[T.40803],-0.08629546915501134,0.003833221947239134,3.129969561140585e-112
C(ubigeo)[T.40804],-0.12053229019398062,0.0038603824869746554,5.211538430517892e-214
C(ubigeo)[T.40805],-0.14419837829218546,0.004024411403549463,3.6454554908733457e-281
C(ubigeo)[T.40806],-0.11719362350250863,0.0037166686708653587,3.1753208425317497e-218
C(ubigeo)[T.40807],-0.051491553215275834,0.003518851970626565,1.7284913881590922e-48
C(ubigeo)[T.40808],-0.04106695378759934,0.003865375121704972,2.2969802137726633e-26
C(ubigeo)[T.40809],0.03489006574735667,0.003465913904950366,7.759286355396755e-24
C(ubigeo)[T.40810],0.04535785226252522,0.004388929895649316,4.914378803333771e-25
C(ubigeo)[T.40811],-0.11421293466795979,0.0038594946995201894,1.854152691329322e-192
C(ubigeo)[T.50102],-0.14931811393602995,0.002511840686024019,0.0
C(ubigeo)[T.50103],-0.1889844887378769,0.0034169295937909083,0.0
C(ubigeo)[T.50104],-0.15050092202794038,0.0024045351458166263,0.0
C(ubigeo)[T.50105],-0.15730102065239557,0.0027237927754011383,0.0
C(ubigeo)[T.50106],-0.15010256003661376,0.002963333378738062,0.0
C(ubigeo)[T.50107],-0.19470405113554345,0.003419033456523181,0.0
C(ubigeo)[T.50108],-0.08223265254235872,0.002068304338244345,0.0
C(ubigeo)[T.50109],-0.16525075503064252,0.0028496016160685558,0.0
C(ubigeo)[T.50110],-0.14175944234322954,0.0025774873973020565,0.0
C(ubigeo)[T.50111],-0.15755652787626706,0.0027008760375345593,0.0
C(ubigeo)[T.50112],-0.1317259842298246,0.0022904113330703326,0.0
C(ubigeo)[T.50113],-0.1773637840371424,0.0033091464278228364,0.0
C(ubigeo)[T.50114],-0.12103983083609686,0.002217619625267159,0.0
C(ubigeo)[T.50115],-0.1839594066228227,0.00332221152990241,0.0
C(ubigeo)[T.50116],-0.20301328593493553,0.0035086381455663,0.0
C(ubigeo)[T.50204],-0.12059597732384848,0.0024667922865605064,0.0
C(ubigeo)[T.50206],-0.16418260197609857,0.003429212035085258,0.0
C(ubigeo)[T.50207],-0.17840464087581537,0.0033464311763680347,0.0
C(ubigeo)[T.50208],-0.15925739576685138,0.003196042295679066,0.0
C(ubigeo)[T.50211],-0.11047635962875567,0.0023730083289629257,0.0
C(ubigeo)[T.50302],-0.11152677483142684,0.00274688938345068,0.0
C(ubigeo)[T.50303],-0.15823482182688986,0.0025473368758502013,0.0
C(ubigeo)[T.50304],-0.15035085232943757,0.0020195313698445363,0.0
C(ubigeo)[T.50305],-0.1737760741611929,0.002833103751003256,0.0
C(ubigeo)[T.50307],-0.12521390145269856,0.002296475811713096,0.0
C(ubigeo)[T.50308],-0.17264360294472714,0.0029997384231865327,0.0
C(ubigeo)[T.50309],-0.1907303098527217,0.0032511891091379047,0.0
C(ubigeo)[T.50310],-0.14413730531256777,0.0020143019059384814,0.0
C(ubigeo)[T.50311],-0.21033760221424389,0.003198669541410791,0.0
C(ubigeo)[T.50312],-0.0916992321927605,0.00308006903663432,9.054479573473954e-195
C(ubigeo)[T.50313],-0.15242625219634515,0.0019729523595282974,0.0
C(ubigeo)[T.50402],-0.1662023185276635,0.0028186892959104182,0.0
C(ubigeo)[T.50403],-0.17611322482469913,0.0030109856988192953,0.0
C(ubigeo)[T.50404],-0.1423298695748982,0.0020342230153422695,0.0
C(ubigeo)[T.50405],-0.12973380421751227,0.0019984629150275037,0.0
C(ubigeo)[T.50406],-0.1739922940477684,0.002793647241966523,0.0
C(ubigeo)[T.50407],-0.13943318391208329,0.0025426978384255933,0.0
C(ubigeo)[T.50408],-0.18394596488314052,0.0031229293050352457,0.0
C(ubigeo)[T.50409],-0.12966096586497972,0.0017810552369664243,0.0
C(ubigeo)[T.50410],-0.10941664208565557,0.0018413870932610815,0.0
C(ubigeo)[T.50411],-0.1112101317628843,0.0019933081469499783,0.0
C(ubigeo)[T.50412],-0.17903414790037123,0.00235616358103181,0.0
C(ubigeo)[T.50413],-0.152426252196334,0.0019729523595283464,0.0
C(ubigeo)[T.50414],-0.101991441878792,0.001815209493010569,0.0
C(ubigeo)[T.50415],-0.028485975358379215,0.0017188717159848683,1.1017734596941903e-61
C(ubigeo)[T.50502],-0.15531591703355635,0.0025804034188962126,0.0
C(ubigeo)[T.50503],-0.15902923056451954,0.0031113379650060556,0.0
C(ubigeo)[T.50504],-0.081906067714994,0.0022676553204363232,1.1301267760151512e-285
C(ubigeo)[T.50506],-0.15206733026802796,0.0027600074212011366,0.0
C(ubigeo)[T.50508],-0.1732989542491445,0.0030234370879719716,0.0
C(ubigeo)[T.50510],-0.03674619062842539,0.0016770507311260378,2.0316729790193922e-106
C(ubigeo)[T.50511],-0.1455020565131283,0.0022823326744430953,0.0
C(ubigeo)[T.50512],-0.11326381294222881,0.0017899041289320035,0.0
C(ubigeo)[T.50513],-0.1168127434364078,0.0030835657670157703,0.0
C(ubigeo)[T.50514],-0.14155349930897212,0.0026278227593623856,0.0
C(ubigeo)[T.50516],-0.052506155277533106,0.0009078347068387766,0.0
C(ubigeo)[T.50517],-0.13725961725989597,0.0018829344566259685,0.0
C(ubigeo)[T.50520],-0.1747582344421439,0.0029347536901633995,0.0
C(ubigeo)[T.50521],-0.15395206235452072,0.0029830800438392212,0.0
C(ubigeo)[T.50522],-0.1622609723277209,0.0031631681008499456,0.0
C(ubigeo)[T.50524],-0.1373200696507195,0.0023146155517343924,0.0
C(ubigeo)[T.50525],-0.07566439352207956,0.0013152538643100551,0.0
C(ubigeo)[T.50529],-0.022369459132221266,0.0007018243149911025,6.2601718546005684e-223
C(ubigeo)[T.50531],-0.1157132426559653,0.002631408049311987,0.0
C(ubigeo)[T.50532],-0.1428990552048671,0.0028781313590102286,0.0
C(ubigeo)[T.50604],-0.053934102063520034,0.0011900562731691614,0.0
C(ubigeo)[T.50605],-0.1228753495192551,0.001823546926996799,0.0
C(ubigeo)[T.50608],-0.08870071642721908,0.0013850321302482118,0.0
C(ubigeo)[T.50611],-0.10606384044273,0.0019026087047747658,0.0
C(ubigeo)[T.50612],-0.13205819758060258,0.0017980421226328023,0.0
C(ubigeo)[T.50615],-0.08933584868671861,0.001363127208540217,0.0
C(ubigeo)[T.50616],-0.09274329918105245,0.000982361444528842,0.0
C(ubigeo)[T.50702],-0.1284031979365881,0.0020886082950637066,0.0
C(ubigeo)[T.50703],-0.1443942930475319,0.002568344501912917,0.0
C(ubigeo)[T.50704],-0.15350298405775964,0.0023256194296745413,0.0
C(ubigeo)[T.50706],-0.1251130766699363,0.0022960043833242703,0.0
C(ubigeo)[T.50707],-0.151443808731977,0.002360364667699884,0.0
C(ubigeo)[T.50708],-0.15244064483807934,0.002498913184761443,0.0
C(ubigeo)[T.50709],-0.12292246920796143,0.0017607257286823149,0.0
C(ubigeo)[T.50710],-0.13953597228166045,0.002092928000144623,0.0
C(ubigeo)[T.50713],-0.1403756145479135,0.0023070654041248964,0.0
C(ubigeo)[T.50714],-0.14812230432357593,0.0023521305105108146,0.0
C(ubigeo)[T.50715],-0.06821955271403825,0.0012004624183201598,0.0
C(ubigeo)[T.50802],-0.09603821069855352,0.0020759433201162497,0.0
C(ubigeo)[T.50803],-0.12565920040522366,0.0023706008380517353,0.0
C(ubigeo)[T.50804],-0.12114347520367538,0.0025317985455489004,0.0
C(ubigeo)[T.50902],-0.1571728114735174,0.0029272207077411846,0.0
C(ubigeo)[T.50903],-0.13720711668915478,0.0023539119207385754,0.0
C(ubigeo)[T.50904],-0.10211690000722742,0.002331194916932156,0.0
C(ubigeo)[T.50905],-0.11556954653883279,0.001623638510789527,0.0
C(ubigeo)[T.50906],-0.14747854411473066,0.0021124059958901958,0.0
C(ubigeo)[T.50907],-0.12178250418046717,0.0018363034423936107,0.0
C(ubigeo)[T.50908],-0.08378849628057893,0.00177911609879016,0.0
C(ubigeo)[T.51002],-0.07938664477799243,0.0025687279177573066,1.0219492427030691e-209
C(ubigeo)[T.51003],0.023063202566208325,0.0016938672612282874,3.229988603882466e-42
C(ubigeo)[T.51004],-0.14703486700105572,0.0025288043477799545,0.0
C(ubigeo)[T.51005],-0.1356570298798952,0.0021294588108941473,0.0
C(ubigeo)[T.51006],-0.1452059131194613,0.0024023386012481454,0.0
C(ubigeo)[T.51007],-0.14171642968815296,0.0022970656261779993,0.0
C(ubigeo)[T.51008],-0.07703122223149088,0.0017339770398195693,0.0
C(ubigeo)[T.51009],-0.007172740729037809,0.0022719951167581706,0.0015938880039572177
C(ubigeo)[T.51010],-0.12029731524258888,0.0021609038075490333,0.0
C(ubigeo)[T.51102],-0.11637020921594107,0.001964246757404373,0.0
C(ubigeo)[T.51103],-0.1215710423609389,0.0023921778146202277,0.0
C(ubigeo)[T.51104],-0.1576673307973984,0.0023447568287762325,0.0
C(ubigeo)[T.51105],-0.11210596540680495,0.0017444612186323844,0.0
C(ubigeo)[T.51106],-0.12231403590047843,0.0020863232726557163,0.0
C(ubigeo)[T.51107],-0.0850838342170812,0.0024157806345312506,9.876396697370722e-272
C(ubigeo)[T.51108],-0.06369738150579066,0.0021808807946290076,1.5719358338827606e-187
C(ubigeo)[T.51109],-0.1137243412998661,0.001935500390120885,0.0
C(ubigeo)[T.51110],-0.11316860057280154,0.0019502610986169369,0.0
C(ubigeo)[T.51111],-0.05678926874399637,0.0018171488061799663,2.1067300015006587e-214
C(ubigeo)[T.60102],-0.14180331246468328,0.004231970238236481,3.7310534442213467e-246
C(ubigeo)[T.60103],-0.1015777613580527,0.0037874764303418144,1.92058520915686e-158
C(ubigeo)[T.60104],-0.13499815134640408,0.0042139089397780554,3.4041328156010786e-225
C(ubigeo)[T.60105],-0.19429057233198854,0.005027524635332036,0.0
C(ubigeo)[T.60106],-0.18289455664324591,0.004705481486783408,0.0
C(ubigeo)[T.60107],-0.19288258201756994,0.004681407326425541,0.0
C(ubigeo)[T.60108],-0.17523120563665562,0.004539765438840569,0.0
C(ubigeo)[T.60109],-0.13603704508724634,0.0043585973703724355,7.509587592035046e-214
C(ubigeo)[T.60110],-0.11412521232036901,0.003947021535144291,7.901738593753911e-184
C(ubigeo)[T.60111],-0.16606444226791345,0.004523373558403676,4.610747472972154e-295
C(ubigeo)[T.60112],-0.17444015008938363,0.004423008747977149,0.0
C(ubigeo)[T.60202],-0.14414804097163997,0.00448670219507327,1.801762273512273e-226
C(ubigeo)[T.60203],-0.17168887337901384,0.004628277816657841,3.3044797923631536e-301
C(ubigeo)[T.60205],-0.1322659154587882,0.004116190131873246,1.521645223922774e-226
C(ubigeo)[T.60302],-0.10693835243152486,0.003477496331807069,1.1663226484268129e-207
C(ubigeo)[T.60303],-0.1307458137591365,0.003817655728683828,4.72400199831148e-257
C(ubigeo)[T.60304],-0.1784121187196646,0.004107148016201706,0.0
C(ubigeo)[T.60305],-0.10227396253947658,0.0036211306235314085,1.7031325703602976e-175
C(ubigeo)[T.60306],-0.1602628641475889,0.004101795005125292,0.0
C(ubigeo)[T.60307],-0.101369237068669,0.0037762554405260727,9.950868067680306e-159
C(ubigeo)[T.60308],-0.11572740292305471,0.004043579482805063,3.7843794153755084e-180
C(ubigeo)[T.60309],-0.1729468869620431,0.004262183351787118,0.0
C(ubigeo)[T.60310],-0.1811710300111474,0.004598772469257774,0.0
C(ubigeo)[T.60311],-0.15159702002125458,0.004279307154950624,6.891858529980524e-275
C(ubigeo)[T.60312],-0.13895087408565632,0.0038252687935485686,6.648377066673005e-289
C(ubigeo)[T.60403],-0.1529049511523618,0.004154981678324456,1.819851233360569e-296
C(ubigeo)[T.60404],-0.13843982814069364,0.003980457737680339,4.901263694660404e-265
C(ubigeo)[T.60405],-0.1695760167304947,0.004227830105539138,0.0
C(ubigeo)[T.60406],-0.0979292414014989,0.004027888567382865,1.435492710175376e-130
C(ubigeo)[T.60407],-0.11922320416894493,0.0037159898085398126,7.410378852739164e-226
C(ubigeo)[T.60408],-0.1304390938157172,0.0039588856703506505,4.454247976218797e-238
C(ubigeo)[T.60409],-0.10443182002691959,0.003781951898659676,7.7238037658261475e-168
C(ubigeo)[T.60502],-0.12275276809948958,0.004073637930773106,1.7673476501974056e-199
C(ubigeo)[T.60503],0.13345156449213924,0.0033765940769050155,0.0
C(ubigeo)[T.60504],-0.1550313864441595,0.0043332399264826476,2.4950615516053985e-280
C(ubigeo)[T.60505],-0.0014606579553102458,0.003684230656506611,0.691764135386731
C(ubigeo)[T.60506],-0.17063063010255103,0.004331367509597408,0.0
C(ubigeo)[T.60507],-0.10561426333083565,0.00360850264326776,2.637149176470283e-188
C(ubigeo)[T.60508],-0.11257240071428229,0.00382478955832759,2.1204510441293948e-190
C(ubigeo)[T.60509],-0.09842081509332497,0.003358842692745904,9.779763313391276e-189
C(ubigeo)[T.60510],-0.054090266931356934,0.003443456515490143,1.3304323190620292e-55
C(ubigeo)[T.60511],-0.11336033842246986,0.003949715753343565,3.719415286471045e-181
C(ubigeo)[T.60512],-0.1665105582125234,0.004072436577009066,0.0
C(ubigeo)[T.60513],-0.11914239568754281,0.0037063432089303274,1.0195901000946278e-226
C(ubigeo)[T.60514],-0.11542843953349678,0.0038054005530608792,4.236852071051918e-202
C(ubigeo)[T.60515],-0.07909240272594559,0.0034815231573651407,2.9908438855678705e-114
C(ubigeo)[T.60602],0.038051346255010166,0.0031823507791676475,5.968421056120652e-33
C(ubigeo)[T.60603],-0.13948331759054938,0.004156074371504483,6.156836978438546e-247
C(ubigeo)[T.60604],-0.13433026146787183,0.004323891652503249,6.728843328806296e-212
C(ubigeo)[T.60605],-0.07031164897207413,0.003894138601716708,7.107126056925256e-73
C(ubigeo)[T.60606],-0.046820217562189057,0.0037300240376934536,3.863424129531481e-36
C(ubigeo)[T.60607],0.0243784318031206,0.004008246190367219,1.1864113533220416e-09
C(ubigeo)[T.60608],-0.13896707822228596,0.004536914074688234,4.8345215103190457e-206
C(ubigeo)[T.60609],-0.164037605904616,0.00464980014379715,1.2583421090834549e-272
C(ubigeo)[T.60610],-0.12833935486851245,0.004340349280243571,3.753738228879098e-192
C(ubigeo)[T.60611],0.08736651509196651,0.004166401198668881,1.250918916417257e-97
C(ubigeo)[T.60612],0.08771617890844896,0.0032629737733050313,3.5390827500208634e-159
C(ubigeo)[T.60613],0.14080801125258155,0.0036503953066859413,0.0
C(ubigeo)[T.60614],-0.13147922158361625,0.0037448049046497987,4.783069305291102e-270
C(ubigeo)[T.60615],-0.10809458641796185,0.003959445375234557,4.191303249167481e-164
C(ubigeo)[T.60616],-0.04151810211760981,0.0038556999599223527,4.8757836163016506e-27
C(ubigeo)[T.60617],-0.0347905168652336,0.003623747266813879,7.940193084676333e-22
C(ubigeo)[T.60618],-0.12674826496363734,0.0036937617501176453,4.828757792588369e-258
C(ubigeo)[T.60619],-0.1350982591654943,0.003483282849117764,0.0
C(ubigeo)[T.60702],-0.13109417811548715,0.003964398476560149,8.614426220006413e-240
C(ubigeo)[T.60703],0.0055176834976135986,0.004699214894401118,0.24032639906170117
C(ubigeo)[T.60802],0.009291425531915613,0.004481616807776365,0.038150814983429475
C(ubigeo)[T.60803],-0.1600261243737401,0.004589619900399335,2.3556062662794242e-266
C(ubigeo)[T.60804],-0.14975036681218395,0.0042439340943994045,9.716610748167636e-273
C(ubigeo)[T.60805],-0.12941109036132575,0.0037082174162992097,7.844298598280663e-267
C(ubigeo)[T.60806],-0.15511427839060676,0.004110868887437798,0.0
C(ubigeo)[T.60807],-0.13078980346089464,0.00393529151675158,3.3514261634959315e-242
C(ubigeo)[T.60808],-0.15718762261624186,0.004245860013788003,5.186196484819492e-300
C(ubigeo)[T.60809],-0.14228437503953523,0.003737485465871199,0.0
C(ubigeo)[T.60810],-0.12612792491590566,0.00371627756245494,1.753419905634941e-252
C(ubigeo)[T.60811],-0.09039057604542275,0.003975947145062634,2.049836263579317e-114
C(ubigeo)[T.60812],-0.12547204409534932,0.0032039440988115286,0.0
