model,variable,coef,se,pvalue,nobs,r2
m2,C(ubigeo)[T.21402],-0.1017549574769197,0.00042914971131397385,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21403],-0.149387310456282,0.001149432653940572,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21404],-0.11841521345455125,0.0006563144181941491,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21405],-0.1397174734274526,0.0008402965435786322,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21406],-0.13334881154578868,0.0007651597874776065,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21407],-0.13971747342744414,0.0008402965435768223,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21408],-0.06770813084183248,0.00024591983994495375,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21409],-0.1096592968687282,0.0006262082522218257,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21410],-0.13251235312795673,0.0008485307086318101,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21502],-0.1613171554271133,0.001069060242003193,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21503],-0.20228040031692934,0.0022283798674255016,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21504],-0.10053249378663622,0.0010543848349351434,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21505],-0.186205656919502,0.0018860355051983993,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21506],-0.19557559996081283,0.0018648619379261475,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21507],-0.15138711908736896,0.0009501090723335713,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21508],-0.1725292565083416,0.0013700076468235113,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21602],-0.14913733437729995,0.0011743481016432856,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21603],-0.1932529543555467,0.0018069573957081293,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21604],-0.15804327516800626,0.0013953722344739123,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21605],-0.19265486048236777,0.0026953229317454395,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21606],-0.14485451950118133,0.0009874822438845682,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21702],-0.15113714300857245,0.0009750245200348766,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21703],-0.15603435077709565,0.001059737042217418,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21802],-0.03847654131920312,7.367155908932691e-05,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21902],-0.06732658840565413,0.000283948681172666,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21903],-0.1656500320358858,0.0016115009567598934,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21904],-0.11841521345452395,0.0006563144181935174,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.21905],-0.08895536312133553,0.0006262082522218524,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22001],0.001852600496332633,0.00018465115129967036,1.0917586863666997e-23,51862,0.03235977514465849
m2,C(ubigeo)[T.22002],-0.03719725197426694,0.0002011800267360932,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22003],0.02387856482220648,6.8814093707409325e-06,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22004],-0.13139707523740388,0.0009596919368339817,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22005],-0.0910265934893067,0.00041976597127069685,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22006],0.022842949638242845,9.633973110481292e-05,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22008],0.09825687764137099,0.000848530708630842,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22009],-0.12444085095287928,0.0008863255262200443,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.22010],0.1129637116073635,0.00018465115130024239,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30102],-0.16784679151705756,0.001392547022417042,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30103],-0.18750681445831185,0.0017563474056306954,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30104],-0.1311182557648439,0.0009874822438855383,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30105],-0.18694917551310686,0.0018119280197310295,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30106],-0.17316890118076828,0.0013062534129986742,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30107],-0.1834530671074452,0.0018241167508974082,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30108],-0.1653636215005052,0.0011681192397174527,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30109],-0.19966882488111634,0.0022479270592458767,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30202],-0.10142544355478364,0.000461992801466849,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30203],-0.052897476582791675,0.00026493426055824537,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30204],-0.11932137674055236,0.0005659959202784033,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30205],-0.12705060121653014,0.0006262082522220849,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30206],-0.17528716777687758,0.001513910060309041,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30207],-0.12647065671350144,0.0006840120908892482,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30208],-0.1264706567135308,0.0006840120908882541,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30209],-0.05209199810636341,0.0003452173698169435,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30210],-0.11841521345455108,0.0006563144181942154,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30211],-0.10965929686880671,0.0006262082522227656,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30212],-0.15138711908747368,0.0009501090723334763,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30213],-0.15240969763288212,0.001421011033878103,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30214],-0.13944898060210412,0.0008670575799991587,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30215],-0.12589071221043613,0.0007418159295553301,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30216],-0.06770813084185182,0.0002459198399449669,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30217],-0.13251235312790882,0.0008485307086305791,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30302],-0.18750681445823952,0.0017563474056335503,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30303],-0.11060485855846586,0.0005319628630924824,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30304],-0.18397510113852597,0.0021083579616097063,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30305],-0.15458448951940248,0.0012042466388845824,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30306],-0.17849597061028266,0.001589605563324387,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30307],-0.1966100959096551,0.0020376973359304794,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30308],-0.16445745821441202,0.0012584377376327464,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30309],-0.14278328913310848,0.0011939245248367982,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30310],-0.18954554786967454,0.001872603523460001,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30311],-0.1871180759581669,0.002707834585136332,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30312],-0.13139707523748317,0.0009596919368350484,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30313],-0.1682649586918602,0.0017950358723094573,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30314],-0.08895536312133709,0.0006262082522219307,0.0,51862,0.03235977514465849
m2,C(ubigeo)[T.30315],-0.13967644358107806,0.0015035879462630844,0.0,51862,0.03235977514465849
